,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
41,Isaiah Thomas,G,BOS,76,33.8,6.13,-3.65,2.48,7.91,d58940dd-f169-4591-a37a-958b80403a19,12.98
42,Ersan Ilyasova,PF,OKC/PHI/ATL,82,26.1,1.46,1.00,2.45,6.62,fdd6fb09-e624-4108-b0b1-640155f6ce7f,11.690000000000001
43,JaVale McGee,C,GS,77,9.6,3.18,-0.75,2.44,2.34,6220b234-7941-44ed-84f1-9c2d44fd7fb9,7.41
44,Danilo Gallinari,PF,DEN,63,33.9,1.20,1.19,2.39,6.48,52ec22d7-31a7-468e-ab3e-c75564694586,11.55
45,Patrick Beverley,PG,HOU,67,30.7,1.19,1.19,2.39,6.29,8ac11084-3f75-4f6a-ab65-12b7bcc95cc6,11.36
46,Jose Juan Barea,G,DAL,35,22.0,2.60,-0.26,2.33,2.16,,7.23
47,Amir Johnson,F,BOS,80,20.1,-0.25,2.54,2.29,4.54,49d36efa-34b1-4527-825b-0b8f65f20697,9.61
48,George Hill,PG,UTAH,49,31.5,-0.33,2.53,2.20,4.20,c5b9f92b-8034-4815-ae8f-041729580eed,9.27
49,John Wall,PG,WSH,78,36.4,3.79,-1.63,2.16,8.15,068c66d2-3a05-48a8-93f3-b45e53b5f410,13.22
50,Shawn Long,C,PHI,18,13.0,2.45,-0.34,2.11,0.66,626d562b-7f03-4b54-8dbb-f153f9b58342,5.73
51,Danny Green,F,SA,68,26.6,-1.16,3.16,2.00,4.64,bd88d7f7-4a74-408f-820c-ea299f764b71,9.71
52,LaMarcus Aldridge,C,SA,72,32.4,-1.80,3.77,1.98,5.98,8e44a15c-b4d5-4dfe-bdf7-b86931475b32,11.05
53,Gordon Hayward,SF,UTAH,73,34.5,1.18,0.79,1.97,6.51,1fda1d08-adaa-424d-96df-373dfbef9128,11.58
54,Devin Harris,G,DAL,65,16.7,0.50,1.43,1.93,2.78,6fd4c498-dfe8-4089-a51e-a251dd3c7a86,7.85
55,Chris McCullough,F,BKN/WSH,16,5.0,0.77,1.13,1.90,0.21,983910d8-0837-4aa8-b7fa-73ac89d547c5,5.28
56,Andre Iguodala,F,GS,76,26.3,0.79,1.07,1.87,5.34,bd56f727-1302-42ae-b243-bf6722378b35,10.41
57,JJ Redick,SG,LAC,78,28.2,1.89,-0.06,1.83,5.73,ecfa5a5a-254d-42bd-9b29-2ee0ed1513e7,10.8
58,Nick Young,G,LAL,60,25.9,3.15,-1.36,1.80,4.05,67e5f905-ee48-474b-bc18-45f6bb8d7352,9.120000000000001
59,Karl-Anthony Towns,C,MIN,82,37.0,2.82,-1.06,1.76,7.58,06f4fe8d-077b-4b79-9bc9-8e53408974d7,12.65
60,Eric Bledsoe,SG,PHX,66,33.0,3.70,-1.95,1.75,5.79,b2828eae-b187-41af-a5a3-bd57bd65e462,10.86
61,Tyler Johnson,G,MIA,73,29.8,0.23,1.51,1.74,5.52,0e8937a0-8727-40dd-bc87-5fd1a8c02fbe,10.59
62,Anthony Morrow,SG,OKC/CHI,49,14.6,1.01,0.72,1.73,1.82,b3b740da-3e61-4ed2-b41d-5dcade3f2f26,6.890000000000001
63,Ryan Anderson,PF,HOU,72,29.4,1.43,0.30,1.73,5.46,4c9e8daf-3859-4085-9024-b00a4aeec6c5,10.530000000000001
64,Brook Lopez,C,BKN,75,29.6,2.61,-0.88,1.72,5.95,98b82862-6adb-4446-8471-e75ce9bd3293,11.02
65,Devin Booker,SG,PHX,78,35.0,2.55,-0.83,1.72,7.21,a43ff5e7-6201-4ea9-898e-89ebf2f2dbb5,12.280000000000001
66,Vince Carter,G,MEM,73,24.7,-0.25,1.95,1.70,4.30,96046c84-d179-44f1-976e-f81afa46108f,9.370000000000001
67,Ricky Rubio,PG,MIN,75,32.9,0.99,0.69,1.68,6.03,8c07ceb3-c755-4010-b0a5-165e214cd622,11.100000000000001
68,Pau Gasol,PF,SA,64,25.4,0.63,1.05,1.67,3.90,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1,8.97
69,Boban Marjanovic,C,DET,35,8.4,0.54,1.11,1.66,0.71,5bf55ea2-b498-40ea-9d49-78ccc477e90b,5.78
70,Sasha Vujacic,SG,NY,42,9.7,-0.08,1.70,1.61,0.99,e6ed3325-5866-42de-8c67-0905e061dfea,6.0600000000000005
71,DeAndre Jordan,C,LAC,81,31.7,0.64,0.95,1.60,6.23,da9bcc22-4307-42dc-8d51-12e8fba68c7a,11.3
72,Enes Freedom,C,OKC,72,21.3,2.10,-0.55,1.56,3.63,,8.7
73,DeMarre Carroll,F,TOR,72,26.1,0.26,1.27,1.53,4.33,bd1ced90-d570-4d1e-98b6-3b1ddfba94fb,9.4
74,Dewayne Dedmon,C,SA,76,17.5,-1.72,3.24,1.52,3.02,dc33c40b-5fdb-494c-9569-cf0f56fd3cb5,8.09
75,Cody Zeller,C,CHA,62,27.8,0.00,1.45,1.45,3.96,593ab841-2293-44bd-aabe-fa8596fbfeb4,9.030000000000001
76,David Nwaba,SF,LAL,20,19.9,-0.98,2.42,1.44,0.95,705dc56f-ed28-4579-968a-847492881122,6.0200000000000005
77,Justin Holiday,SF,NY,82,20.0,-0.59,2.01,1.42,3.70,c3bf3295-2333-4778-afd8-94ad66620f81,8.77
78,Jabari Parker,PF,MIL,51,33.9,1.96,-0.57,1.39,3.93,9daaac4d-d412-45cb-ac1b-bcc701047cf0,9.0
79,Kyrie Irving,PG,CLE,72,35.1,3.91,-2.54,1.38,5.67,6d2b90d8-a081-461e-bb70-05ec06577d87,10.74
80,Tobias Harris,PF,DET,82,31.3,0.27,1.09,1.37,5.66,a06d7a3e-4ba3-4143-b379-1016a70135ca,10.73
82,DeMarcus Cousins,C,SAC/NO,72,34.2,1.81,-0.46,1.35,5.48,3ed22173-6b91-4189-a1df-56d82e1dd0f7,10.55
83,Brandon Jennings,G,NY/WSH,81,22.2,1.22,0.13,1.35,4.01,c8f72661-f57d-4985-bc87-3d2848a88d09,9.08
84,Moe Harkless,SF,POR,77,28.9,0.51,0.83,1.34,4.99,,10.06
85,Alan Williams,C,PHX,47,15.1,0.52,0.78,1.30,1.64,c620934e-9d8c-495e-8959-9270267e80fc,6.71
86,James Johnson,PF,MIA,76,27.4,0.45,0.74,1.20,4.51,783c912e-0998-4d1f-9884-0c69ecd9cbdf,9.58
87,Hassan Whiteside,C,MIA,77,32.6,0.17,1.01,1.18,5.31,fecc4b80-2706-4c8f-864e-44b1d6a48aac,10.379999999999999
88,Seth Curry,SG,DAL,70,29.0,-0.91,2.08,1.17,4.10,a2330496-0de0-4b72-a052-014264b5cd8f,9.17
89,Darren Collison,PG,SAC,68,30.3,0.04,1.12,1.16,4.26,49303ecb-8557-41e4-a43c-09b5d24edecd,9.33
90,Thon Maker,F,MIL,57,9.9,-0.41,1.56,1.14,1.12,861603b2-3569-4897-b3d2-390580d3d990,6.19
91,Rudy Gay,SF,SAC,30,33.8,0.15,0.96,1.11,2.11,16f0c304-f1dd-4a63-8977-190fa223be8a,7.18
92,CJ McCollum,SG,POR,80,35.0,1.98,-0.88,1.11,5.84,9e19f4e1-dc7d-4a21-9b38-b41455d64686,10.91
93,Reggie Bullock,SF,DET,31,15.1,0.02,1.08,1.09,0.95,c5bddf5d-8529-4bfa-841b-aef184c7ef16,6.0200000000000005
94,Andre Roberson,F,OKC,79,30.1,-2.01,3.05,1.03,4.89,b8443720-1a84-4640-865c-7730146df63d,9.96
95,Joe Ingles,SG,UTAH,82,24.0,0.63,0.40,1.03,3.85,f65797f8-e4fc-4ac3-af04-954accb5bbf8,8.92
96,Mirza Teletovic,PF,MIL,70,16.2,0.19,0.81,1.00,2.17,9bbbeb68-3673-4c80-9051-0ed30a85583e,7.24
97,Dion Waiters,G,MIA,46,30.1,0.36,0.61,0.97,2.74,ba757744-1cd1-40ec-91bb-a76d0795f57c,7.8100000000000005
98,Aron Baynes,C,DET,75,15.5,-2.85,3.80,0.95,2.20,df83f242-4567-410e-a094-8a682b74ca67,7.2700000000000005
99,CJ Miles,G,IND,76,23.4,-0.48,1.43,0.95,3.43,142e13da-cb15-4178-8159-cf31e99e9694,8.5
100,Josh Richardson,SG,MIA,53,30.5,-1.43,2.37,0.94,3.12,c6009526-2589-40f2-8a6a-47418c873228,8.190000000000001
101,Kentavious Caldwell-Pope,SG,DET,76,33.3,0.95,-0.02,0.93,4.88,fbac7bb6-5bd6-4cf9-a808-429a65b45ccb,9.95
102,Manu Ginobili,G,SA,69,18.7,1.56,-0.65,0.91,2.54,d4a0b468-3ec5-4ecb-b94e-f1565f1af651,7.61
103,Jarell Eddie,F,PHX,5,12.4,0.32,0.58,0.90,0.13,654a599a-94fa-4699-9d0c-df10946c4932,5.2
104,Matt Barnes,SF,SAC/GS,74,24.0,-0.54,1.43,0.89,3.39,7a9a28d7-3b17-419a-89f7-bb1c605c0337,8.46
105,Ishmael Smith,PG,DET,81,24.1,-0.03,0.91,0.88,3.69,,8.76
106,David Lee,PF,SA,79,18.7,0.48,0.40,0.88,2.78,9a0b78fa-a6ca-4efb-adf6-722750145382,7.85
107,Tyus Jones,PG,MIN,60,12.9,0.60,0.28,0.88,1.46,47a5dd37-8fab-4579-9dc8-ddfa57ad103c,6.53
108,Jason Terry,G,MIL,74,18.4,-1.53,2.38,0.86,2.48,62b3e3ec-25cd-4ccb-a3fe-c6d448c8a7fb,7.550000000000001
109,Nemanja Bjelica,PF,MIN,65,18.3,-1.11,1.92,0.81,2.18,09b700f7-a33c-402e-a635-b1c45b1ae43e,7.25
110,Wayne Ellington,SG,MIA,62,24.2,0.80,0.01,0.81,2.75,6f7f81f9-6dea-4e90-a93d-f92089f0b816,7.82
111,Wesley Matthews,SG,DAL,73,34.2,-1.64,2.41,0.77,4.40,bb09e0ae-34a0-4be2-bbc8-99ecaea9fd88,9.47
112,James Ennis,F,MEM,64,23.5,-2.17,2.90,0.73,2.61,,7.68
113,Jerian Grant,G,CHI,63,16.3,-0.51,1.19,0.69,1.76,8bafea94-0a30-4c84-bf4a-837ea3abc34a,6.83
114,Garrett Temple,SF,SAC,65,26.6,-0.34,1.01,0.68,3.03,a8d75128-8bc1-4ee0-bf21-59fc9cbf0242,8.1
115,Mike Muscala,C,ATL,70,17.7,0.36,0.31,0.67,2.20,8a9d1db3-41ee-46f3-bd79-b7c301c87241,7.2700000000000005
116,Marreese Speights,F,LAC,82,15.7,1.83,-1.17,0.66,2.22,73561f44-cc56-47b4-b6b2-6e3a2d72221d,7.290000000000001
117,Kelly Olynyk,PF,BOS,75,20.5,0.53,0.13,0.65,2.68,72b02029-e21a-4a2a-abf8-b2503de47678,7.75
118,Aaron Gordon,PF,ORL,80,28.7,1.12,-0.49,0.63,4.02,2b6d6c01-a3c9-41a5-9a36-2a142667d980,9.09
119,Tim Frazier,PG,NO,65,23.5,0.72,-0.10,0.62,2.66,47b16de7-c4bd-44b9-9608-df5f57d4ad23,7.73
120,Malcolm Brogdon,PG,MIL,75,26.4,0.07,0.55,0.62,3.34,19e53d45-4a3d-4159-8d20-6d2a3f31f57c,8.41
121,Serge Ibaka,F,ORL/TOR,79,30.7,-0.26,0.80,0.54,4.03,036d5db1-0417-434e-bf2e-082491506b0e,9.100000000000001
123,Zaza Pachulia,C,GS,70,18.1,0.01,0.51,0.53,2.16,d4f03cd5-02e2-42f2-8b5b-6ae39c49917e,7.23
124,Raul Neto,PG,UTAH,40,8.7,-1.35,1.88,0.53,0.56,edea3f20-a861-40a3-89ec-be5cbe9b7455,5.630000000000001
125,Carmelo Anthony,PF,NY,74,34.3,0.52,0.01,0.53,4.19,5aba723b-d598-4f57-ad9d-66759ddbc5bf,9.260000000000002
126,Elfrid Payton,PG,ORL,82,29.4,1.64,-1.13,0.51,4.06,00f32ba2-0278-45fa-9994-8fdb75ff2c00,9.129999999999999
127,Trevor Ariza,SF,HOU,80,34.7,0.65,-0.14,0.51,4.74,b8f4ff28-eb77-4c7e-acda-23a2a01cdad8,9.81
128,Tyson Chandler,C,PHX,47,27.6,-0.78,1.25,0.48,2.21,0c588c9f-a494-458c-977d-9bb060491882,7.28
129,Davis Bertans,SF,SA,67,12.1,0.73,-0.26,0.46,1.29,53f955a9-d64d-45e4-a5ce-9b491df75129,6.36
130,Goran Dragic,PG,MIA,73,33.7,2.02,-1.57,0.45,4.00,dc0edf7c-2ffc-499d-887c-f5177f69cad7,9.07
131,Jameer Nelson,G,DEN,75,27.3,0.25,0.17,0.42,3.30,1aa7fd39-b6a2-4c36-8d77-9053f050bffa,8.370000000000001
132,Al Horford,C,BOS,68,32.3,0.69,-0.28,0.41,3.51,b21d8144-e255-442a-8c3f-2737727f9f38,8.58
133,Mindaugas Kuzminskas,F,NY,68,14.9,0.69,-0.30,0.39,1.58,af8ab7c8-0663-455a-a80f-20075a21a3df,6.65
134,Lucas Nogueira,C,TOR,57,19.1,-1.03,1.41,0.38,1.68,283e5a18-51ef-4616-88d2-bc6911a7f4cb,6.75
135,Tarik Black,F,LAL,67,16.3,-0.67,1.04,0.37,1.71,22f89d8b-6d30-4cc6-9402-1d332cf19c83,6.78
136,Kyle Anderson,SF,SA,72,14.2,-1.99,2.34,0.35,1.56,1b8a6c65-76b2-4a4f-81c6-efd4c9eba9ea,6.630000000000001
137,Zach LaVine,SG,MIN,47,37.2,-0.22,0.51,0.30,2.55,15dd9b5f-8ad2-42ab-8790-4f24c4a6d909,7.62
138,Norman Powell,SF,TOR,76,18.0,0.57,-0.28,0.29,2.02,20e23077-318a-4939-878e-bfa624cff33a,7.09
139,Sam Dekker,F,HOU,77,18.4,1.00,-0.72,0.28,2.15,1a4fffe4-5539-4f5f-8a0d-d95c8135599f,7.220000000000001
140,Delon Wright,SG,TOR,27,16.5,-1.84,2.09,0.25,0.63,c704d1df-98d3-4197-8fb7-3df3ae980ce0,5.7
141,Kristaps Porzingis,C,NY,66,32.8,-0.13,0.36,0.23,3.13,94f4cc4b-f899-4525-9624-92599e86b33b,8.2
142,Caris LeVert,SG,BKN,57,21.7,1.27,-1.06,0.21,1.92,76d4ddb8-db74-4b21-9358-31afe4e5682f,6.99
143,Deron Williams,PG,DAL/CLE,64,25.9,-0.20,0.37,0.18,2.25,57b01acc-6f51-43b8-8059-7117e6d0066f,7.32
144,Evan Fournier,SG,ORL,68,32.9,0.14,0.03,0.18,3.23,bf58dd5d-8f02-417e-a98c-d953133f56e2,8.3
145,Frank Kaminsky,PF,CHA,75,26.1,0.73,-0.56,0.17,2.74,9fbbe6a5-bd18-402f-bcfb-817bc1640de8,7.8100000000000005
146,Dwight Howard,C,ATL,74,29.7,-0.36,0.52,0.16,3.12,b89c8f21-0a6f-4c76-b5e8-b5775c73583b,8.190000000000001
147,Ryan Kelly,PF,ATL,16,6.9,-1.44,1.59,0.15,0.15,32eda53a-4ad3-4de7-b7d7-2ae80434157a,5.220000000000001
148,Alex Poythress,F,PHI,6,26.2,-0.02,0.17,0.15,0.22,6a433012-34b7-44b3-9ab1-0a7afba453a1,5.29
149,Anthony Tolliver,PF,SAC,65,22.7,0.34,-0.20,0.13,2.04,1a637e77-beea-4cf9-bcbf-c3161317210f,7.11
150,Khris Middleton,SF,MIL,29,30.7,-1.18,1.31,0.13,1.18,982a6f07-c5fd-4eab-b8d8-4b4c908ed392,6.25
151,Zach Randolph,F,MEM,73,24.5,-1.00,1.10,0.10,2.34,a213f52e-0ad3-4d46-8911-ad35c7438b82,7.41
152,Pat Connaughton,SG,POR,39,8.1,-0.05,0.13,0.09,0.42,1350fd00-96d5-45e1-bf23-aecadbe8dcd6,5.49
153,Thaddeus Young,PF,IND,74,30.2,-0.14,0.22,0.08,3.07,533ca18b-3cf2-4380-89bf-ea331753c585,8.14
154,Clint Capela,C,HOU,65,23.9,0.90,-0.84,0.06,2.10,e1f14035-2120-4278-8d5f-1dc96e50ded4,7.17
155,Greg Monroe,C,MIL,81,22.5,1.21,-1.15,0.06,2.39,c1a1f20d-7d44-4925-9cf5-e5d8cc5c5d6f,7.460000000000001
156,Marcin Gortat,C,WSH,82,31.2,-0.32,0.32,0.00,3.34,df646812-7636-4693-991c-b54e7a13cf87,8.41
157,Luis Scola,F,BKN,36,12.8,0.27,-0.28,-0.01,0.61,561978b9-e527-4f7a-9595-58a48b69e5c7,5.680000000000001
158,Christian Wood,F,CHA,13,8.2,-1.55,1.51,-0.04,0.13,3adc9854-21fc-4f1a-a21b-10a03325c4c7,5.2
159,Anthony Brown,F,NO/ORL,11,14.5,-0.68,0.63,-0.05,0.19,8b2d88d7-e771-4171-9c92-209b3d62e593,5.260000000000001
160,David West,F,GS,68,12.6,-0.89,0.83,-0.06,1.03,856056f4-8b4f-40c3-bf6d-7e3f0c145406,6.1000000000000005
161,Tyler Zeller,C,BOS,51,10.3,-0.92,0.85,-0.07,0.65,dd9b1efa-b9e9-4564-bd7e-d8a2adc5d822,5.720000000000001
162,Joe Johnson,G,UTAH,78,23.6,-0.73,0.61,-0.12,2.14,813f81d6-73a3-46c4-8365-6991d1dd5a84,7.210000000000001
164,Metta World Peace,SF,LAL,25,6.4,-0.14,0.02,-0.12,0.19,670a19ff-960f-4b66-89c5-c438ef9dcd19,5.260000000000001
165,Timothe Luwawu,SG,PHI,69,17.2,-0.54,0.42,-0.12,1.48,,6.550000000000001
166,Brandan Wright,F,MEM,28,16.0,-1.28,1.16,-0.13,0.52,fd057fea-703e-4484-a0bd-fb59dc2e5647,5.59
167,Kris Humphries,PF,ATL,56,12.3,-1.91,1.77,-0.14,0.81,dbea34b4-07f7-40b0-85f6-c638a4f07df6,5.880000000000001
168,Michael Kidd-Gilchrist,F,CHA,81,29.0,-2.79,2.66,-0.14,2.76,de670659-c583-4ae7-af14-bc7cdc84c696,7.83
169,Markieff Morris,PF,WSH,76,31.2,-0.97,0.83,-0.14,2.87,cf3cf341-3205-4138-9a29-a3c168e2d530,7.94
170,Channing Frye,F,CLE,74,18.9,0.97,-1.12,-0.15,1.64,f521a6f7-c63d-4537-8b28-1de83ebf2dbe,6.71
171,Luol Deng,F,LAL,56,26.5,-1.47,1.30,-0.16,1.78,8fc3eccc-a295-4ff3-84aa-59e2f2695930,6.8500000000000005
172,Josh Huestis,F,OKC,2,15.5,-0.54,0.37,-0.17,0.04,6f6548ca-e777-40f1-96c1-bbed9520b981,5.11
173,Beno Udrih,PG,DET,39,14.4,-0.65,0.48,-0.17,0.62,0ddf56dc-9907-47ff-ab13-22e7c0ae2332,5.69
174,Langston Galloway,SG,NO/SAC,74,20.2,0.07,-0.25,-0.18,1.77,8bbcf6fb-4484-472f-b4f2-e2650c9b371d,6.84
175,Steven Adams,C,OKC,80,29.9,-0.98,0.77,-0.20,2.82,02815787-f72f-4342-874d-4a5588d6e030,7.890000000000001
176,Dirk Nowitzki,F,DAL,54,26.4,-0.07,-0.15,-0.22,1.58,41454901-7576-4ff8-89a6-6763f727d2d8,6.65
177,Leandro Barbosa,G,PHX,67,14.4,-0.33,0.08,-0.25,1.12,d5e4a8c9-8695-429f-84c0-c83d674b4c39,6.19
178,Tim Hardaway Jr,SF,ATL,79,27.3,0.88,-1.14,-0.25,2.45,,7.5200000000000005
179,Jake Layman,F,POR,35,7.1,-0.49,0.22,-0.27,0.28,caa548ac-6a70-4103-bcd4-c71cfaa208dd,5.3500000000000005
180,Reggie Williams,SF,NO,6,13.2,-0.84,0.57,-0.27,0.09,530a4573-76b3-4e23-855a-2089125f7811,5.16
181,Ian Mahinmi,C,WSH,31,17.9,-1.91,1.63,-0.27,0.61,215a3e5a-d149-43c5-be05-418373d61a57,5.680000000000001
182,Luke Babbitt,F,MIA,68,15.7,-1.87,1.60,-0.28,1.12,4a674003-3498-4f64-8ab9-c1754c1289e8,6.19
183,Terrence Ross,G,TOR/ORL,78,25.1,1.60,-1.88,-0.28,2.18,09c88e8f-fc07-4097-b929-885f3e6a952e,7.25
184,Mike Dunleavy,SG,CLE/ATL,53,15.9,-1.21,0.92,-0.28,0.92,2c3c09ad-57d2-48d7-8a00-f77e79ae5e61,5.99
185,Quincy Acy,F,DAL/BKN,38,14.7,-1.09,0.80,-0.30,0.62,c20b4205-9a25-4dc9-9dd1-bf4aff7f9965,5.69
186,Gary Harris,SG,DEN,57,31.3,2.86,-3.16,-0.30,1.99,d3c72bb8-edb5-4d16-85dc-3b507844f36b,7.0600000000000005
187,Sheldon Mac,G,WSH,30,9.6,-1.25,0.94,-0.31,0.31,c4400745-4f2e-465d-b41b-b9e34164c27e,5.38
188,Damjan Rudez,SF,ORL,45,7.0,-0.47,0.16,-0.32,0.33,4f236558-9326-4f06-8519-2706cb040f31,5.4
189,Jamal Murray,PG,DEN,82,21.5,0.49,-0.81,-0.32,1.92,3404fc0c-3279-4ca3-949b-fcc6ffd7fd9f,6.99
190,Gerald Green,G,BOS,47,11.4,0.12,-0.44,-0.33,0.57,afe50d46-6b1e-46cb-8beb-f4032f52c25d,5.640000000000001
191,Jon Leuer,F,DET,75,25.9,-0.65,0.32,-0.34,2.01,f61c37a1-467b-4455-a934-01264e695f8d,7.08
192,Montrezl Harrell,C,HOU,58,18.3,1.47,-1.81,-0.35,1.16,136608da-2dcf-451f-b445-8653050339ca,6.23
193,Pierre Jackson,PG,DAL,8,10.5,-1.72,1.36,-0.36,0.09,41241fde-b56f-40d6-9f62-28c65ee5976d,5.16
194,Chasson Randle,G,NY/PHI,26,11.5,1.25,-1.61,-0.36,0.31,51ef87bc-4599-49b5-830c-39ffc6266333,5.38
195,PJ Tucker,PF,PHX/TOR,81,27.6,-3.05,2.67,-0.38,2.33,,7.4
196,Salah Mejri,C,DAL,73,12.4,-3.41,3.02,-0.39,0.88,2508d592-de41-4c78-959a-7e0ca3079d22,5.95
197,Malachi Richardson,G,SAC,22,9.0,-0.59,0.20,-0.39,0.20,d7e1a634-e5b1-46ba-b958-03ea94e01bcf,5.2700000000000005
198,Denzel Valentine,G,CHI,57,17.1,-0.43,0.02,-0.41,0.96,e53a3da9-42a0-4e36-9476-720745e418bb,6.03
199,Marcus Smart,PG,BOS,79,30.4,-1.53,1.11,-0.42,2.45,9abbdd9a-0a8f-4962-a28d-5eaebbfd0557,7.5200000000000005
