,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
117,James Nunnally,SF,MIN/HOU,15,6.8,-1.49,2.03,0.54,0.11,f4618133-a299-45e8-b351-fe09f3882ebd,8.42
118,Danilo Gallinari,PF,LAC,68,30.3,2.04,-1.50,0.54,2.71,52ec22d7-31a7-468e-ab3e-c75564694586,11.02
119,Donovan Mitchell,SG,UTAH,77,33.7,1.12,-0.60,0.52,3.40,17cc8c3d-5145-4970-89a7-929a7cd78459,11.709999999999999
120,Cam Reynolds,SF,MIN,19,13.6,-0.12,0.64,0.52,0.29,,8.6
121,Jonas Valanciunas,C,TOR/MEM,49,22.3,-0.14,0.66,0.52,1.42,21c8dfc0-6e80-41f6-818d-cf58cc0bad54,9.73
123,JaKarr Sampson,SF,CHI,4,31.8,0.06,0.42,0.48,0.17,3fb05315-5788-458c-a541-f36f243ac6b2,8.48
124,Justin Jackson,SF,SAC/DAL,81,19.9,-0.66,1.13,0.47,1.96,cb4a6432-cac5-4c02-93a9-4520a42d148e,10.27
125,John Collins,PF,ATL,61,30.0,1.02,-0.57,0.45,2.37,dd4fcb91-6d8d-465c-ab87-a5281131cf30,10.68
126,Seth Curry,SG,POR,74,18.9,-1.22,1.65,0.44,1.54,a2330496-0de0-4b72-a052-014264b5cd8f,9.85
127,Isaiah Thomas,G,DEN,12,15.1,0.71,-0.27,0.43,0.21,d58940dd-f169-4591-a37a-958b80403a19,8.52
128,Tobias Harris,PF,LAC/PHI,82,34.7,0.51,-0.09,0.42,3.44,a06d7a3e-4ba3-4143-b379-1016a70135ca,11.75
129,Carmelo Anthony,PF,HOU,10,29.4,-1.25,1.65,0.41,0.34,5aba723b-d598-4f57-ad9d-66759ddbc5bf,8.649999999999999
130,Furkan Korkmaz,SG,PHI,48,14.1,1.13,-0.73,0.40,0.77,c9dbf2eb-a717-46c7-a196-245ba1e4a172,9.08
131,Doug McDermott,SF,IND,77,17.4,-0.47,0.85,0.38,1.51,4fc6f501-9558-4294-8bdb-2271de607c85,9.82
132,Thaddeus Young,PF,IND,81,30.7,-0.66,1.04,0.37,2.92,533ca18b-3cf2-4380-89bf-ea331753c585,11.23
133,Damion Lee,SG,GS,32,11.7,-0.48,0.85,0.37,0.42,28dd4526-de87-4e5c-a1f3-e9b5e7dba905,8.73
134,Mike Muscala,C,PHI/LAL,64,20.4,0.02,0.35,0.36,1.56,8a9d1db3-41ee-46f3-bd79-b7c301c87241,9.87
135,Thon Maker,F,MIL/DET,64,15.2,-2.19,2.54,0.36,1.02,861603b2-3569-4897-b3d2-390580d3d990,9.33
136,Derrick Favors,F,UTAH,76,23.2,-0.18,0.50,0.32,2.09,6a608b39-e6dd-4cff-a502-09bc2acdbaa4,10.399999999999999
137,Pat Connaughton,SG,MIL,61,20.7,-0.19,0.51,0.32,1.43,1350fd00-96d5-45e1-bf23-aecadbe8dcd6,9.74
138,Aaron Gordon,PF,ORL,78,33.8,-0.79,1.11,0.32,2.97,2b6d6c01-a3c9-41a5-9a36-2a142667d980,11.28
139,Jabari Parker,PF,CHI/WSH,64,26.9,0.10,0.20,0.30,1.93,9daaac4d-d412-45cb-ac1b-bcc701047cf0,10.24
140,Joe Harris,SF,BKN,76,30.2,1.39,-1.10,0.30,2.65,eff7cfb1-255d-4368-8448-774c8c8366a2,10.959999999999999
141,Donte DiVincenzo,SG,MIL,27,15.2,-0.11,0.41,0.30,0.45,80820928-7f33-4bee-8493-0df6b077e6b8,8.76
142,Dion Waiters,G,MIA,44,25.9,-0.23,0.49,0.26,1.22,ba757744-1cd1-40ec-91bb-a76d0795f57c,9.53
143,Patrick Mills,PG,SA,82,23.3,1.88,-1.66,0.21,2.00,,10.309999999999999
144,Christian Wood,F,MIL/NO,21,12.0,0.46,-0.25,0.21,0.27,3adc9854-21fc-4f1a-a21b-10a03325c4c7,8.58
145,Semi Ojeleye,PF,BOS,56,10.6,-1.35,1.55,0.20,0.59,f34d0211-44d9-4831-99cd-96e19dfab1e3,8.899999999999999
146,Jerami Grant,SF,OKC,80,32.7,-0.61,0.78,0.17,2.80,82993cd3-e5eb-42d2-8775-82df0d110996,11.11
147,Jared Dudley,SF,BKN,59,20.7,-2.08,2.25,0.17,1.23,f28ab262-881f-4675-8200-d5e15f93195e,9.54
148,Derrick White,PG,SA,67,25.8,-0.70,0.86,0.16,1.76,eea4df10-d4a5-45d1-93de-8e6b2ef47895,10.07
149,Rudy Gay,SF,SA,69,26.7,-0.24,0.39,0.16,1.89,16f0c304-f1dd-4a63-8977-190fa223be8a,10.2
150,LaMarcus Aldridge,C,SA,81,33.2,-0.53,0.65,0.12,2.65,8e44a15c-b4d5-4dfe-bdf7-b86931475b32,10.959999999999999
151,Paul Millsap,PF,DEN,70,27.1,-0.60,0.73,0.12,1.89,16209d46-a478-4126-8230-fb91cea66f19,10.2
152,DeMarcus Cousins,C,GS,30,25.7,1.23,-1.11,0.12,0.83,3ed22173-6b91-4189-a1df-56d82e1dd0f7,9.139999999999999
153,Maxi Kleber,PF,DAL,71,21.2,-1.76,1.87,0.10,1.43,763ab852-98b0-4761-a150-092ea41b2951,9.74
154,Ivica Zubac,C,LAL/LAC,59,17.6,-0.55,0.64,0.09,1.10,336b75a2-39f8-4300-99a7-a50887820cd1,9.41
155,Kadeem Allen,G,NY,19,21.9,-0.53,0.61,0.08,0.37,17c94db2-c93d-4046-8d54-d0d83eb3b9dd,8.68
156,Marco Belinelli,G,SA,79,23.0,0.88,-0.81,0.07,1.73,9cb10600-9d1c-4cf6-8117-0b4677aeb30c,10.04
157,Bonzie Colson,F,MIL,8,12.3,-0.49,0.55,0.06,0.10,489eaa35-b103-4bdc-9cc2-2d62248b51cf,8.41
158,JR Smith,G,CLE,11,20.2,-0.41,0.47,0.06,0.19,8e853379-163d-463c-8827-d80647c8dd79,8.5
159,Thabo Sefolosha,F,UTAH,50,12.2,-2.01,2.06,0.05,0.55,5dfd6f07-1f5d-42c8-b39b-0a41aa7e8087,8.86
160,Dennis Schroeder,PG,OKC,79,29.3,0.58,-0.54,0.05,2.17,,10.48
161,Andre Drummond,C,DET,79,33.5,-0.77,0.81,0.05,2.49,f1682f40-3b97-4898-ae82-f77ba1f84c06,10.8
162,Julius Randle,PF,NO,73,30.6,1.33,-1.30,0.03,2.14,fea7a86f-ea8b-4819-8dd1-d3ef03940cc5,10.45
164,Quincy Pondexter,F,SA,53,5.5,-2.85,2.87,0.02,0.24,18c4f578-0a0b-4fd3-9d9d-71faf694a40d,8.55
165,Hassan Whiteside,C,MIA,72,23.3,-1.01,1.02,0.00,1.56,fecc4b80-2706-4c8f-864e-44b1d6a48aac,9.87
166,Zhaire Smith,G,PHI,6,18.5,-0.61,0.61,0.00,0.10,0a36c547-af1d-4973-b83b-34cfae8b61d7,8.41
167,Steven Adams,C,OKC,80,33.4,-0.37,0.37,0.00,2.54,02815787-f72f-4342-874d-4a5588d6e030,10.85
168,Dwyane Wade,G,MIA,72,26.2,-0.09,0.08,-0.01,1.61,911c5842-c4ce-4684-a479-31e7220e6277,9.92
169,Ricky Rubio,PG,UTAH,68,27.9,1.12,-1.14,-0.02,1.74,8c07ceb3-c755-4010-b0a5-165e214cd622,10.049999999999999
170,Nemanja Bjelica,PF,SAC,77,23.2,1.46,-1.51,-0.05,1.66,09b700f7-a33c-402e-a635-b1c45b1ae43e,9.969999999999999
171,Kevon Looney,F,GS,80,18.5,-1.43,1.35,-0.09,1.21,dca8b9e4-1c22-4fa1-b5bc-db2fe335ee14,9.52
172,Tony Snell,SF,MIL,74,17.6,-0.40,0.30,-0.09,1.10,0b5271a7-15a6-4212-91cb-24287903cf7e,9.41
173,PJ Dozier,G,BOS,6,8.5,-1.38,1.29,-0.09,0.04,229e5dd4-587a-4089-b339-580d61274e8c,8.35
174,Tyler Dorsey,G,ATL/MEM,48,14.5,0.44,-0.54,-0.10,0.59,9fcda950-1998-4092-b096-1b4f9fc67ea1,8.899999999999999
175,Daniel Theis,C,BOS,66,13.8,-0.49,0.38,-0.11,0.75,1378896a-c798-4381-bda9-059362964b1e,9.059999999999999
176,Terry Rozier,SG,BOS,79,22.7,-1.33,1.21,-0.12,1.43,2f920ada-a9e0-4284-b647-70c67aadb495,9.74
177,Lonzo Ball,PG,LAL,47,30.3,1.39,-1.53,-0.14,1.24,722ad703-a876-4367-9f56-f387dbc71b0a,9.549999999999999
178,Dwight Howard,C,WSH,9,25.6,-0.92,0.77,-0.14,0.19,b89c8f21-0a6f-4c76-b5e8-b5775c73583b,8.5
179,Kyle Anderson,SF,MEM,43,29.8,-2.61,2.47,-0.14,0.96,1b8a6c65-76b2-4a4f-81c6-efd4c9eba9ea,9.27
180,Cody Zeller,C,CHA,49,25.4,-0.92,0.77,-0.15,1.00,593ab841-2293-44bd-aabe-fa8596fbfeb4,9.309999999999999
181,Raymond Spalding,F,DAL/PHX,14,10.6,-1.87,1.72,-0.15,0.11,,8.42
182,Delon Wright,SG,TOR/MEM,75,22.7,-0.52,0.37,-0.15,1.34,c704d1df-98d3-4197-8fb7-3df3ae980ce0,9.65
183,Ersan Ilyasova,PF,MIL,67,18.4,-1.49,1.28,-0.21,0.92,fdd6fb09-e624-4108-b0b1-640155f6ce7f,9.23
184,Thomas Bryant,C,WSH,72,20.8,0.50,-0.71,-0.21,1.14,54050de9-5c14-4342-854a-68009fb9c98e,9.45
185,Miles Plumlee,C,ATL,18,9.6,-1.87,1.65,-0.22,0.12,35ce0f89-d4bf-4414-880f-5bb15cfa60b7,8.43
186,Matthew Dellavedova,PG,MIL/CLE,48,16.9,-0.38,0.15,-0.22,0.56,d46e70d6-de8b-4952-a888-9c1542ffa236,8.87
187,Dusty Hannahs,G,MEM,2,13.0,-1.38,1.15,-0.24,0.02,855961e8-1d38-45bd-a574-875754118bcf,8.329999999999998
188,Deonte Burton,F,OKC,32,7.5,-2.71,2.47,-0.24,0.16,91f8fbea-81e7-4079-b0e3-f2f8469dc870,8.469999999999999
189,Tyler Zeller,C,ATL/MEM,6,15.5,-2.62,2.37,-0.25,0.06,dd9b1efa-b9e9-4564-bd7e-d8a2adc5d822,8.37
190,Allen Crabbe,SG,BKN,43,26.3,-1.29,1.04,-0.25,0.78,1b8643b7-a016-4331-9eeb-8a21f573534c,9.09
191,Harrison Barnes,SF,DAL/SAC,77,32.9,-1.31,1.06,-0.26,1.84,ac7828ed-2e4a-424c-915b-4cad3afa7aac,10.15
192,Jonah Bolden,PF,PHI,44,14.5,-0.08,-0.18,-0.26,0.45,6e2f28bd-fd55-4187-aba3-f1670c402980,8.76
193,Jakob Poeltl,C,SA,77,16.5,-1.37,1.11,-0.26,0.91,9648e07b-ae7c-4822-97c2-e9a202aac54a,9.219999999999999
194,Corey Brewer,F,PHI/SAC,31,15.9,-1.63,1.37,-0.26,0.34,100fd516-b358-4452-97ae-b8d77d2194f3,8.649999999999999
195,Joakim Noah,C,MEM,42,16.5,-1.04,0.77,-0.27,0.49,d9d1c3fd-e29a-4fe7-8d6a-528127908823,8.8
196,Dewayne Dedmon,C,ATL,64,25.1,-0.52,0.24,-0.28,1.19,dc33c40b-5fdb-494c-9569-cf0f56fd3cb5,9.5
197,Stanley Johnson,SF,DET/NO,66,18.3,-1.52,1.25,-0.28,0.83,da7ada5d-c35a-498a-9fe6-8f3f65c0616f,9.139999999999999
198,DeMar DeRozan,SF,SA,77,34.9,-0.93,0.65,-0.28,1.86,141a79e7-f673-4236-8db0-52be30402aaf,10.17
