,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
87,Trevor Booker,F,UTAH,79,20.7,-1.83,2.82,0.99,3.61,d5f09cea-07f6-40ba-975a-cfa51abe9243,10.32
88,Will Barton,SF,DEN,82,28.7,0.89,0.10,0.99,5.42,2af66bbc-7d26-499f-95c8-bd061b32597a,12.129999999999999
89,Kevin Garnett,PF,MIN,38,14.6,-2.77,3.76,0.99,1.26,8c4661f3-343f-4842-be7c-8b91d0f7409f,7.97
90,Alan Anderson,SG,WSH,13,14.8,0.80,0.18,0.99,0.45,1d9066a3-1c81-4ecf-9186-bccb97a0348e,7.16
91,Cristiano Felicio,PF,CHI,31,10.4,0.13,0.85,0.98,0.73,740c167c-9ba5-40b5-aa1c-6ee07b6c44fe,7.4399999999999995
92,Andre Iguodala,F,GS,65,26.6,0.24,0.72,0.97,4.07,bd56f727-1302-42ae-b243-bf6722378b35,10.780000000000001
93,Tony Snell,SF,CHI,64,20.3,-2.48,3.42,0.94,2.93,0b5271a7-15a6-4212-91cb-24287903cf7e,9.64
94,Chandler Parsons,SF,DAL,61,29.5,0.87,0.07,0.94,3.94,99be0ce5-25d7-4c30-b35d-481ab8dd9eb9,10.65
95,Clint Capela,C,HOU,77,19.1,-0.16,1.09,0.93,3.36,e1f14035-2120-4278-8d5f-1dc96e50ded4,10.07
96,Gordon Hayward,SF,UTAH,80,36.2,0.86,0.07,0.93,6.33,1fda1d08-adaa-424d-96df-373dfbef9128,13.04
97,Jodie Meeks,G,DET,3,14.3,0.82,0.10,0.92,0.10,92738cfa-1233-437e-9024-9956e188a027,6.81
98,Jeff Teague,PG,ATL,79,28.5,1.95,-1.05,0.91,5.24,0e88fd4c-4c79-49bd-b66a-32962978dc20,11.95
99,Tiago Splitter,C,ATL,36,16.1,-1.40,2.29,0.88,1.28,70bf0040-c5fb-4c1b-80a1-af48c005abfb,7.99
100,Tim Frazier,PG,POR/NO,51,14.5,0.44,0.41,0.86,1.63,47b16de7-c4bd-44b9-9608-df5f57d4ad23,8.34
101,Lavoy Allen,F,IND,79,20.2,-1.73,2.54,0.81,3.38,255d5c9d-b8a6-4464-8953-390ea122c4ad,10.09
102,Gorgui Dieng,C,MIN,82,27.1,-0.69,1.50,0.81,4.81,3700cf74-e27b-42d1-aa5d-070142bf5c06,11.52
103,James Ennis,F,MIA/MEM/NO,22,15.0,2.20,-1.40,0.79,0.70,,7.41
104,Marc Gasol,C,MEM,52,34.4,-2.12,2.88,0.76,3.69,a6f2bdf8-dbe1-46e9-a94a-c2a2d7580b3b,10.4
105,Dahntay Jones,SG,CLE,1,42.0,0.90,-0.15,0.75,0.09,7a09163e-be6d-48e1-9a2a-7f0e068a0a22,6.8
106,Rajon Rondo,PG,SAC,72,35.2,2.94,-2.19,0.75,5.74,00e6c4e1-3e3e-4f98-a6b3-ce587b855030,12.45
107,Carmelo Anthony,PF,NY,72,35.1,1.33,-0.60,0.73,5.23,5aba723b-d598-4f57-ad9d-66759ddbc5bf,11.940000000000001
108,Christian Wood,F,PHI,17,8.5,0.22,0.50,0.72,0.33,3adc9854-21fc-4f1a-a21b-10a03325c4c7,7.04
109,Langston Galloway,SG,NY,82,24.8,-0.58,1.29,0.71,4.27,8bbcf6fb-4484-472f-b4f2-e2650c9b371d,10.98
110,Quincy Acy,F,SAC,59,14.8,-0.58,1.29,0.70,1.89,c20b4205-9a25-4dc9-9dd1-bf4aff7f9965,8.6
111,Andrew Nicholson,F,ORL,56,14.7,-1.01,1.71,0.70,1.69,006a19b9-fe61-4f99-8ee2-29229b61773c,8.4
112,Joe Johnson,G,BKN/MIA,81,33.4,-0.23,0.93,0.69,5.58,813f81d6-73a3-46c4-8365-6991d1dd5a84,12.29
113,Andrew Wiggins,SF,MIN,81,35.1,-0.07,0.76,0.69,6.04,cdf4af39-bbc9-40a2-b6e6-26f64d9a581b,12.75
114,JR Smith,G,CLE,77,30.7,0.32,0.37,0.69,4.79,8e853379-163d-463c-8827-d80647c8dd79,11.5
115,Seth Curry,SG,SAC,44,15.7,1.50,-0.81,0.69,1.49,a2330496-0de0-4b72-a052-014264b5cd8f,8.2
116,Anthony Morrow,SG,OKC,68,13.6,1.68,-1.00,0.68,1.94,b3b740da-3e61-4ed2-b41d-5dcade3f2f26,8.65
117,Allen Crabbe,G,POR,81,26.0,0.93,-0.26,0.67,4.43,1b8643b7-a016-4331-9eeb-8a21f573534c,11.14
118,Doug McDermott,SF,CHI,81,23.0,0.38,0.28,0.66,3.84,4fc6f501-9558-4294-8bdb-2271de607c85,10.55
119,Anthony Davis,PF,NO,61,35.5,1.02,-0.37,0.65,4.57,9ea8ac65-27b8-4853-a067-93d8f0356f5c,11.280000000000001
120,Rasual Butler,SF,SA,46,9.4,-1.62,2.25,0.63,0.85,58c5e74e-a940-4c9b-bf4e-81b4c3fb24ce,7.56
121,Sasha Vujacic,SG,NY,61,14.9,0.07,0.55,0.63,1.83,e6ed3325-5866-42de-8c67-0905e061dfea,8.54
123,Nicolas Batum,PF,CHA,70,35.0,1.58,-0.98,0.60,4.89,b81297e1-4063-4e09-aed3-98096249002b,11.6
124,Justise Winslow,PF,MIA,78,28.6,-2.36,2.94,0.58,4.38,45fac82e-bc33-42f0-b47b-09a7e4e5dc7e,11.09
125,Matt Bonner,C,SA,30,6.9,-0.39,0.97,0.58,0.39,7c5e0d90-00bf-420b-b0a3-f3dfbf105d1a,7.1
126,Reggie Jackson,PG,DET,79,30.7,2.07,-1.52,0.56,4.84,c5284b38-7b43-4425-9497-8c96dd2ffae7,11.55
127,Marcus Smart,PG,BOS,61,27.3,0.39,0.14,0.53,3.42,9abbdd9a-0a8f-4962-a28d-5eaebbfd0557,10.129999999999999
128,Jared Sullinger,C,BOS,81,23.6,0.07,0.46,0.53,3.87,ad79cac6-2219-4513-8dd9-4f5e7f50b74f,10.58
129,Jared Dudley,SF,WSH,81,25.9,0.59,-0.06,0.52,4.17,f28ab262-881f-4675-8200-d5e15f93195e,10.879999999999999
130,Corey Brewer,F,HOU,82,20.4,0.31,0.20,0.50,3.44,100fd516-b358-4452-97ae-b8d77d2194f3,10.15
131,Vince Carter,G,MEM,60,16.8,-0.23,0.73,0.50,1.93,96046c84-d179-44f1-976e-f81afa46108f,8.64
132,Shelvin Mack,G,ATL/UTAH,52,20.3,-0.25,0.72,0.47,1.97,8a2fcce1-db99-47f6-a0c7-f50de68f7854,8.68
133,Marcin Gortat,C,WSH,75,30.1,0.30,0.16,0.46,4.42,df646812-7636-4693-991c-b54e7a13cf87,11.129999999999999
134,Marcus Morris,SF,DET,80,35.7,-1.25,1.71,0.46,5.44,,12.15
135,Jordan Hill,C,IND,73,20.7,-0.43,0.85,0.41,2.84,69a2bc54-953c-431f-a34e-23b084bf57b4,9.55
136,Ian Mahinmi,C,IND,71,25.6,-0.93,1.33,0.40,3.50,215a3e5a-d149-43c5-be05-418373d61a57,10.21
137,DeMarre Carroll,F,TOR,26,30.2,-0.96,1.36,0.40,1.48,bd1ced90-d570-4d1e-98b6-3b1ddfba94fb,8.19
138,Deron Williams,PG,DAL,65,32.4,-0.38,0.76,0.38,3.85,57b01acc-6f51-43b8-8059-7117e6d0066f,10.56
139,Bradley Beal,SG,WSH,55,31.1,2.52,-2.16,0.37,3.28,23b2b486-c651-404a-9eba-640ab1594a83,9.99
140,Jason Terry,G,HOU,72,17.5,1.01,-0.65,0.36,2.40,62b3e3ec-25cd-4ccb-a3fe-c6d448c8a7fb,9.11
141,Brandon Bass,PF,LAL,66,20.3,0.47,-0.15,0.32,2.43,61a78a0b-9cfd-48c4-98e0-b74f1f3b4f27,9.14
142,Hassan Whiteside,C,MIA,73,29.1,-0.39,0.71,0.32,3.73,fecc4b80-2706-4c8f-864e-44b1d6a48aac,10.44
143,Rondae Hollis-Jefferson,SF,BKN,29,21.2,-1.89,2.14,0.25,1.09,aba9b128-4ffb-40e6-ad84-3cbb62beea3f,7.8
144,Cody Zeller,C,CHA,73,24.3,-0.40,0.65,0.25,3.11,593ab841-2293-44bd-aabe-fa8596fbfeb4,9.82
145,Ishmael Smith,PG,NO/PHI,77,29.1,1.17,-0.93,0.24,4.09,,10.8
146,Boris Diaw,C,SA,76,18.2,-0.24,0.45,0.21,2.38,09bab5e3-f790-4001-aa34-0e4eb79d2c47,9.09
147,Jamal Crawford,G,LAC,79,26.9,-0.05,0.26,0.21,3.73,70633ba1-a422-425a-9f14-b65fc0aea757,10.44
148,Dwight Howard,C,HOU,71,32.1,-0.32,0.53,0.21,4.04,b89c8f21-0a6f-4c76-b5e8-b5775c73583b,10.75
149,JJ Hickson,C,DEN/WSH,35,12.5,0.00,0.20,0.20,0.78,e6f4ef97-d007-4936-844f-cc39d3664882,7.49
150,Richaun Holmes,F,PHI,51,13.8,0.92,-0.74,0.19,1.27,dc4b3dc0-281e-4c2d-afb5-738db4153e37,7.98
151,Al-Farouq Aminu,SF,POR,82,28.5,0.02,0.16,0.18,4.12,19d25609-3918-439a-ad70-056b94fb1549,10.83
152,Ed Davis,C,POR,81,20.8,-1.08,1.22,0.14,2.82,bf153be4-58db-44ae-8c5f-8dab021119c7,9.53
153,James Jones,SG,CLE,48,9.6,-0.47,0.56,0.08,0.75,73314c74-f00a-476f-aa94-e04bfc80d491,7.46
154,Duje Dukan,PF,SAC,1,24.0,0.32,-0.24,0.08,0.04,a1d8d573-8805-4ef0-9f9b-b85b81c49444,6.75
155,Zach Randolph,F,MEM,68,29.6,-0.88,0.96,0.08,3.19,a213f52e-0ad3-4d46-8911-ad35c7438b82,9.9
156,Isaiah Canaan,G,PHI,77,25.5,0.29,-0.27,0.02,3.24,8f5ddb28-339d-466b-bd4b-80768ce38f60,9.95
157,Markieff Morris,PF,PHX/WSH,64,25.5,-0.79,0.81,0.02,2.71,cf3cf341-3205-4138-9a29-a3c168e2d530,9.42
158,Aaron Gordon,PF,ORL,78,23.9,0.36,-0.34,0.02,3.02,2b6d6c01-a3c9-41a5-9a36-2a142667d980,9.73
159,Metta World Peace,SF,LAL,35,16.9,-2.91,2.92,0.02,0.91,670a19ff-960f-4b66-89c5-c438ef9dcd19,7.62
160,Enes Freedom,C,OKC,82,21.0,1.80,-1.78,0.02,2.79,,9.5
161,Norman Powell,SF,TOR,49,14.8,-0.06,0.07,0.01,1.11,20e23077-318a-4939-878e-bfa624cff33a,7.82
162,Louis Williams,SG,LAL,67,28.5,2.26,-2.26,0.00,3.05,,9.76
164,Wesley Matthews,SG,DAL,78,33.9,-0.25,0.24,-0.01,4.12,bb09e0ae-34a0-4be2-bbc8-99ecaea9fd88,10.83
165,Kenneth Faried,F,DEN,67,25.3,1.30,-1.31,-0.01,2.70,f301c110-164e-436c-94f2-83773619b32c,9.41
166,Nikola Mirotic,F,CHI,66,24.9,1.08,-1.11,-0.04,2.62,9e0fbf8b-aa37-4ee2-8b29-55b3db9c0228,9.33
167,Steve Novak,SF,OKC/MIL,10,4.4,0.11,-0.16,-0.05,0.08,ace71ae3-82ac-4d47-b8ce-3933ed02b828,6.79
168,Donatas Motiejunas,PF,HOU,37,14.8,-0.45,0.38,-0.07,0.86,95c2321f-6969-4822-ac1e-39546c6f7475,7.57
169,Jerryd Bayless,G,MIL,52,28.9,-0.60,0.53,-0.07,2.28,b8667997-e0e0-407a-835a-0608faa1cffb,8.99
170,Jordan Hamilton,SG,NO,11,27.6,0.97,-1.04,-0.07,0.47,ef288df3-8a40-4c44-be1f-031d48422d73,7.18
171,Charlie Villanueva,PF,DAL,62,10.7,0.52,-0.59,-0.07,1.03,8e2a375f-b679-4adb-b559-9169ed23ded5,7.74
172,Chase Budinger,SF,IND/PHX,66,14.1,0.14,-0.22,-0.08,1.46,34bb419e-c14d-474e-b2df-28944f5c02aa,8.17
173,Courtney Lee,G,MEM/CHA,79,29.5,-1.39,1.31,-0.09,3.48,5367bfee-18ae-450b-944d-bc1d565d3f2d,10.19
174,Monta Ellis,SG,IND,81,33.8,0.01,-0.13,-0.11,4.30,093a6167-7bc2-465f-9599-18e6cf580400,11.01
175,Joe Ingles,SG,UTAH,81,15.3,-0.98,0.86,-0.11,1.83,f65797f8-e4fc-4ac3-af04-954accb5bbf8,8.54
176,Ben McLemore,SG,SAC,68,21.2,0.55,-0.66,-0.12,2.32,c65f73ca-4600-4beb-b523-19a269ae53ad,9.03
177,Al Jefferson,C,CHA,47,23.3,-1.54,1.42,-0.12,1.63,0efc7b08-70c4-4468-912a-6345b7971a14,8.34
178,Luol Deng,F,MIA,74,32.4,0.00,-0.15,-0.14,3.53,8fc3eccc-a295-4ff3-84aa-59e2f2695930,10.24
179,Iman Shumpert,G,CLE,54,24.4,-2.10,1.95,-0.15,1.91,2e7e290a-bac0-4f78-91b3-9080494fbb70,8.620000000000001
180,Tristan Thompson,C,CLE,82,27.7,-1.01,0.79,-0.22,3.24,8924bcf0-5189-47c0-8cd6-94fb2bfbd875,9.95
181,Tobias Harris,PF,ORL/DET,76,33.1,-1.39,1.16,-0.23,3.50,a06d7a3e-4ba3-4143-b379-1016a70135ca,10.21
182,Nikola Vucevic,C,ORL,65,31.3,0.27,-0.54,-0.28,2.81,4b1b1aaa-bdaf-452a-9c1e-c3608e33dfb0,9.52
183,Kyrie Irving,PG,CLE,53,31.5,1.74,-2.02,-0.28,2.29,6d2b90d8-a081-461e-bb70-05ec06577d87,9.0
184,JaMychal Green,F,MEM,78,18.5,-0.68,0.37,-0.30,1.99,f75adf79-3342-4848-8d6f-dfb7bf8ffc29,8.7
185,Dwight Powell,C,DAL,69,14.4,-1.80,1.46,-0.34,1.36,99857625-77a9-4c25-98f6-45f5405ba381,8.07
186,Gerald Green,G,MIA,69,22.6,-0.64,0.29,-0.35,2.04,afe50d46-6b1e-46cb-8beb-f4032f52c25d,8.75
187,Randy Foye,SG,DEN/OKC,81,20.3,-1.83,1.48,-0.35,2.20,e8a88ef7-eb7f-427d-ac03-626213b3dac4,8.91
188,Greg Monroe,C,MIL,79,29.3,0.80,-1.16,-0.36,3.08,c1a1f20d-7d44-4925-9cf5-e5d8cc5c5d6f,9.79
189,Luke Babbitt,F,NO,47,18.0,0.19,-0.55,-0.37,1.16,4a674003-3498-4f64-8ab9-c1754c1289e8,7.87
190,Reggie Bullock,SF,DET,37,11.6,-0.29,-0.10,-0.39,0.54,c5bddf5d-8529-4bfa-841b-aef184c7ef16,7.25
191,Willie Reed,C,BKN,39,10.9,-0.75,0.36,-0.40,0.57,8d040a4c-58b3-4fd7-9db5-094941240412,7.28
192,Jordan McRae,G,PHX/CLE,22,8.9,-0.15,-0.26,-0.41,0.24,a691389c-6167-49e3-83c0-11dd5da6b91d,6.95
193,Sergey Karasev,SG,BKN,40,10.0,-0.08,-0.37,-0.45,0.54,95284141-fac6-491b-9cb0-832cb05e2c0f,7.25
194,Kyle Anderson,SF,SA,78,16.0,-2.69,2.23,-0.46,1.54,1b8a6c65-76b2-4a4f-81c6-efd4c9eba9ea,8.25
195,Amir Johnson,F,BOS,79,22.8,-1.34,0.87,-0.47,2.32,49d36efa-34b1-4527-825b-0b8f65f20697,9.03
196,KJ McDaniels,F,HOU,37,6.4,-0.59,0.09,-0.50,0.31,5af2fc35-676e-4f5a-ba1e-ba128e0f0970,7.02
197,Elfrid Payton,PG,ORL,73,29.4,-0.11,-0.39,-0.50,2.66,00f32ba2-0278-45fa-9994-8fdb75ff2c00,9.370000000000001
198,Sean Kilpatrick,G,DEN/BKN,31,19.9,3.59,-4.10,-0.52,0.80,60a7d457-5fd4-416d-832b-b6f3fb234cbc,7.51
199,Andre Roberson,F,OKC,70,22.2,-2.32,1.77,-0.55,1.88,b8443720-1a84-4640-865c-7730146df63d,8.59
200,Devin Harris,G,DAL,64,20.0,-0.36,-0.20,-0.56,1.58,6fd4c498-dfe8-4089-a51e-a251dd3c7a86,8.29
