,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
27,LaMarcus Aldridge,C,SA,75,33.5,0.61,2.54,3.15,8.03,8e44a15c-b4d5-4dfe-bdf7-b86931475b32,13.459999999999999
28,Jaylen Brown,SG,BOS,70,30.7,0.92,2.21,3.13,6.79,4f0761b5-23e8-4d93-8c99-309890de051c,12.219999999999999
29,Kyrie Irving,PG,BOS,60,32.2,4.03,-1.00,3.03,5.80,6d2b90d8-a081-461e-bb70-05ec06577d87,11.23
30,LeBron James,SF,CLE,82,36.9,6.38,-3.37,3.01,9.84,bedcfe40-c385-484d-85bc-e13eb14254ca,15.27
31,Blake Griffin,PF,LAC/DET,58,34.0,2.32,0.62,2.94,6.24,edd4e1e6-bc07-48a0-92f1-b2de2297789a,11.67
32,Al Horford,C,BOS,72,31.6,0.71,2.16,2.87,6.67,b21d8144-e255-442a-8c3f-2737727f9f38,12.1
33,Langston Galloway,SG,DET,58,14.9,0.35,2.51,2.86,2.30,8bbcf6fb-4484-472f-b4f2-e2650c9b371d,7.7299999999999995
34,Montrezl Harrell,C,LAC,76,17.0,2.33,0.46,2.79,3.77,136608da-2dcf-451f-b445-8653050339ca,9.2
35,Kevin Durant,PF,GS,68,34.2,4.66,-1.88,2.78,7.19,5dde60a0-ddd0-444a-a30d-af49c13df613,12.620000000000001
36,Aaron Gordon,PF,ORL,58,32.9,1.83,0.86,2.69,5.66,2b6d6c01-a3c9-41a5-9a36-2a142667d980,11.09
37,JJ Redick,SG,PHI,70,30.2,3.54,-0.96,2.59,6.26,ecfa5a5a-254d-42bd-9b29-2ee0ed1513e7,11.69
38,Cameron Payne,PG,CHI,25,23.3,2.12,0.36,2.48,1.67,c5c5bea0-98c9-4d72-b728-91491ac63572,7.1
39,Delon Wright,SG,TOR,69,20.8,-0.05,2.50,2.46,3.59,c704d1df-98d3-4197-8fb7-3df3ae980ce0,9.02
41,Gerald Green,G,HOU,41,22.7,2.06,0.39,2.45,2.42,afe50d46-6b1e-46cb-8beb-f4032f52c25d,7.85
42,Antonio Blakeney,G,CHI,19,16.5,1.74,0.63,2.37,0.84,27cade88-d4b7-402f-ac4f-ed14348e9ef0,6.27
43,Mike Conley,PG,MEM,12,31.1,0.38,1.97,2.35,0.85,ebc02828-465d-4985-90df-4facae97337a,6.279999999999999
44,Steven Adams,C,OKC,76,32.7,1.48,0.84,2.32,6.90,02815787-f72f-4342-874d-4a5588d6e030,12.33
45,Terry Rozier,SG,BOS,80,25.9,0.15,2.18,2.32,5.07,2f920ada-a9e0-4284-b647-70c67aadb495,10.5
46,Kristaps Porzingis,C,NY,48,32.4,-0.38,2.69,2.31,4.15,94f4cc4b-f899-4525-9624-92599e86b33b,9.58
47,Jose Juan Barea,G,DAL,69,23.2,3.96,-1.73,2.23,4.01,,9.44
48,Trey Burke,PG,NY,36,21.8,2.56,-0.36,2.20,2.00,b6abe1b0-f4d3-4376-acb1-0a7de495ed8e,7.43
49,Marreese Speights,F,ORL,52,13.0,1.67,0.53,2.19,1.69,73561f44-cc56-47b4-b6b2-6e3a2d72221d,7.119999999999999
50,MarShon Brooks,G,MEM,7,27.6,2.66,-0.55,2.11,0.47,2d78c4f6-be78-4afc-931d-f4a81a9494c9,5.8999999999999995
51,Donovan Mitchell,SG,UTAH,79,33.4,1.01,0.94,1.95,6.47,17cc8c3d-5145-4970-89a7-929a7cd78459,11.899999999999999
52,Karl-Anthony Towns,C,MIN,82,35.6,2.10,-0.16,1.94,6.89,06f4fe8d-077b-4b79-9bc9-8e53408974d7,12.32
53,Josh Hart,SG,LAL,63,23.2,0.94,0.97,1.91,3.47,3f838f92-c17f-4fe9-9cd8-10bf9a1fa016,8.9
54,David West,F,GS,73,13.7,-0.52,2.41,1.90,2.23,856056f4-8b4f-40c3-bf6d-7e3f0c145406,7.66
55,Tyus Jones,PG,MIN,82,17.9,-0.29,2.18,1.89,3.04,47a5dd37-8fab-4579-9dc8-ddfa57ad103c,8.469999999999999
56,CJ McCollum,SG,POR,81,36.1,0.88,0.99,1.88,7.03,9e19f4e1-dc7d-4a21-9b38-b41455d64686,12.46
57,Lonzo Ball,PG,LAL,52,34.2,1.29,0.59,1.88,4.37,722ad703-a876-4367-9f56-f387dbc71b0a,9.8
58,Justin Anderson,F,PHI,38,13.7,1.02,0.85,1.87,1.05,53d2fbf3-811c-438f-a842-716777cd3570,6.4799999999999995
59,Pat Connaughton,SG,POR,82,18.1,-0.80,2.66,1.86,3.08,1350fd00-96d5-45e1-bf23-aecadbe8dcd6,8.51
60,Mirza Teletovic,PF,MIL,10,15.9,0.90,0.91,1.81,0.30,9bbbeb68-3673-4c80-9051-0ed30a85583e,5.7299999999999995
61,Andre Ingram,G,LAL,2,32.0,0.91,0.88,1.78,0.15,026a09de-1712-4496-9052-ba06d0f87d52,5.58
62,Allen Crabbe,G,BKN,75,29.3,1.50,0.28,1.78,5.11,1b8643b7-a016-4331-9eeb-8a21f573534c,10.54
63,Spencer Dinwiddie,PG,BKN,80,28.8,1.21,0.56,1.77,5.22,4ec7d53b-390f-4f2e-a161-d88f044bbc2d,10.649999999999999
64,Joe Ingles,SG,UTAH,82,31.5,1.17,0.60,1.76,5.95,f65797f8-e4fc-4ac3-af04-954accb5bbf8,11.379999999999999
65,Kyle Kuzma,SF,LAL,77,31.2,1.10,0.66,1.76,5.48,b70987da-381a-4f4d-8f30-54f26244c49f,10.91
66,Will Barton,SF,DEN,81,33.1,2.29,-0.59,1.70,5.93,2af66bbc-7d26-499f-95c8-bd061b32597a,11.36
67,Gary Harris,SG,DEN,67,34.4,1.64,0.05,1.68,5.15,d3c72bb8-edb5-4d16-85dc-3b507844f36b,10.58
68,Jonathan Gibson,G,BOS,4,10.0,1.39,0.29,1.68,0.07,c075b05e-eb3e-4c10-b99b-71e4b60b9528,5.5
69,Pascal Siakam,PF,TOR,81,20.7,0.27,1.36,1.63,3.49,48a83890-c736-4849-a378-dad562f054d2,8.92
70,Paul George,F,OKC,79,36.6,1.82,-0.19,1.63,6.38,b39db48f-c114-4524-993d-2be28eda83a9,11.809999999999999
71,Jordan Clarkson,PG,LAL/CLE,81,23.3,0.58,1.03,1.60,3.84,7ed7efa4-ab55-4027-becc-297aa1179256,9.27
72,Royce O'Neale,PF,UTAH,69,16.7,-1.29,2.88,1.59,2.24,fb22e82b-f677-4a53-a850-0a2f0c27b1dc,7.67
73,Danilo Gallinari,PF,LAC,21,32.0,0.24,1.34,1.58,1.46,52ec22d7-31a7-468e-ab3e-c75564694586,6.89
74,Anthony Tolliver,PF,DET,79,22.2,0.43,1.12,1.55,3.54,1a637e77-beea-4cf9-bcbf-c3161317210f,8.969999999999999
75,Joe Harris,SF,BKN,78,25.3,1.01,0.53,1.53,4.01,eff7cfb1-255d-4368-8448-774c8c8366a2,9.44
76,Boban Marjanovic,C,DET/LAC,39,8.7,0.67,0.85,1.52,0.63,5bf55ea2-b498-40ea-9d49-78ccc477e90b,6.06
77,Yogi Ferrell,PG,DAL,82,27.8,-1.17,2.69,1.52,4.54,dc3dd951-8480-4fbc-abb3-edeb1605a028,9.969999999999999
78,Dario Saric,PF,PHI,78,29.6,2.01,-0.49,1.52,4.99,4756aa98-0a24-4536-ab7c-ad20225844c8,10.42
79,Chris McCullough,F,WSH,19,4.7,-0.97,2.45,1.49,0.16,983910d8-0837-4aa8-b7fa-73ac89d547c5,5.59
80,Kawhi Leonard,SF,SA,9,23.3,1.46,0.01,1.47,0.46,bb8bd3e8-4f7b-4762-b826-6ec2afcb7028,5.89
82,Andre Iguodala,F,GS,64,25.4,-1.34,2.78,1.44,3.32,bd56f727-1302-42ae-b243-bf6722378b35,8.75
83,Jordan Crawford,G,NO,5,10.6,1.02,0.39,1.41,0.07,d1b01f60-b239-49ea-bbe2-9561a63fd00b,5.5
84,Omari Johnson,F,MEM,4,18.8,-0.48,1.87,1.39,0.11,d976014c-54fc-4d26-a702-cd79e794cfb2,5.54
85,Wayne Ellington,SG,MIA,77,26.5,0.71,0.67,1.38,3.85,6f7f81f9-6dea-4e90-a93d-f92089f0b816,9.28
86,Damyean Dotson,SG,NY,44,10.8,-0.38,1.74,1.36,0.83,dcea9082-b16d-485e-a68f-bae0d9c41a69,6.26
87,Devin Booker,SG,PHX,54,34.5,3.84,-2.47,1.36,3.91,a43ff5e7-6201-4ea9-898e-89ebf2f2dbb5,9.34
88,Jeremy Lamb,SG,CHA,80,24.6,1.63,-0.31,1.33,3.73,55f2c5d5-6dfc-4315-84f4-acbe282b7b86,9.16
89,Ben Simmons,PG,PHI,81,33.7,1.22,0.11,1.32,5.58,4b1b4553-967e-437e-b7ed-8d781973ff59,11.01
90,Darren Collison,PG,IND,69,29.2,1.47,-0.16,1.31,3.89,49303ecb-8557-41e4-a43c-09b5d24edecd,9.32
91,Tomas Satoransky,SG,WSH,73,22.5,0.63,0.66,1.29,3.19,0b5257db-fc09-438a-8886-c539093d7f73,8.62
92,Thabo Sefolosha,F,UTAH,38,21.2,-1.57,2.85,1.29,1.42,5dfd6f07-1f5d-42c8-b39b-0a41aa7e8087,6.85
93,Trevor Ariza,SF,HOU,67,33.9,1.29,-0.01,1.28,4.40,b8f4ff28-eb77-4c7e-acda-23a2a01cdad8,9.83
94,Rudy Gobert,C,UTAH,56,32.4,-1.22,2.47,1.26,3.58,8acbad0f-aa60-41d7-bc2f-1e9e011d8993,9.01
95,Denzel Valentine,G,CHI,77,27.2,0.68,0.54,1.23,4.04,e53a3da9-42a0-4e36-9476-720745e418bb,9.469999999999999
96,Shaquille Harrison,G,PHX,23,16.7,0.72,0.49,1.21,0.74,4bc1c2ad-e2d5-4c4f-9de7-daab4cc0d065,6.17
97,Travis Wear,F,LAL,17,13.4,-0.74,1.91,1.18,0.42,c1c2fac1-f393-4aea-b54c-f000cde72122,5.85
98,Sean Kilpatrick,G,BKN/MIL/LAC/CHI,52,12.3,1.69,-0.56,1.13,1.04,60a7d457-5fd4-416d-832b-b6f3fb234cbc,6.47
99,Reggie Bullock,SF,DET,62,27.9,0.52,0.61,1.13,3.18,c5bddf5d-8529-4bfa-841b-aef184c7ef16,8.61
100,Dwight Powell,C,DAL,79,21.2,-0.63,1.76,1.12,2.99,99857625-77a9-4c25-98f6-45f5405ba381,8.42
101,Rodney McGruder,G,MIA,18,16.6,0.08,1.02,1.10,0.50,e3be5c58-f560-4adf-be85-8d0df234ec1c,5.93
102,Ekpe Udoh,F,UTAH,63,12.9,-2.74,3.83,1.09,1.38,8939f0d0-05cb-4715-ac0d-adb4ff074502,6.81
103,Goran Dragic,PG,MIA,75,31.7,0.67,0.39,1.07,4.36,dc0edf7c-2ffc-499d-887c-f5177f69cad7,9.79
104,Otto Porter,SF,WSH,77,31.6,-0.13,1.16,1.03,4.27,,9.7
105,Luc Mbah a Moute,F,HOU,61,25.6,-1.75,2.76,1.01,2.47,8daada68-1961-4c86-95b4-665a06bd28dd,7.9
106,Luke Kornet,C,NY,20,16.4,-0.29,1.28,0.99,0.51,a7b4b9a5-555b-4360-b7d9-bd7808aa6ec9,5.9399999999999995
107,Bryn Forbes,SG,SA,80,19.0,-0.84,1.83,0.98,2.40,af24f94c-be43-4c9e-85e2-a4c271ae0f72,7.83
108,Channing Frye,F,CLE/LAL,53,13.1,-0.06,1.04,0.98,1.05,f521a6f7-c63d-4537-8b28-1de83ebf2dbe,6.4799999999999995
109,Trey Lyles,PF,DEN,73,19.1,-0.01,0.98,0.97,2.26,8b723e5c-e6a5-4c76-a0bb-58fce2f31ab0,7.6899999999999995
110,Ersan Ilyasova,PF,ATL/PHI,69,25.1,-0.01,0.96,0.96,2.88,fdd6fb09-e624-4108-b0b1-640155f6ce7f,8.309999999999999
111,Draymond Green,PF,GS,70,32.7,1.79,-0.86,0.93,4.10,c11cfa25-fa01-4b4b-8338-40cee9f624df,9.53
112,Danny Green,F,SA,70,25.6,-0.64,1.57,0.93,2.96,bd88d7f7-4a74-408f-820c-ea299f764b71,8.39
113,Troy Daniels,G,PHX,79,20.5,0.56,0.37,0.92,2.64,095f9944-b1d6-4049-9392-76300069aa40,8.07
114,Ian Clark,G,NO,74,19.6,-1.04,1.93,0.89,2.31,3c5fe7bf-2e96-4b84-9ccb-d7b6a6573022,7.74
115,Malcolm Brogdon,PG,MIL,48,29.9,-0.52,1.39,0.88,1.98,19e53d45-4a3d-4159-8d20-6d2a3f31f57c,7.41
116,Markelle Fultz,PG,PHI,14,18.1,-0.28,1.10,0.83,0.35,76378bd2-55a0-4080-92a1-67457db8215b,5.779999999999999
117,Jamil Wilson,SF,LAC,15,18.3,-0.31,1.12,0.82,0.45,c1f86279-2075-4484-ba99-246f8aa42f17,5.88
118,Jared Dudley,SF,PHX,48,14.3,-0.66,1.47,0.81,0.85,f28ab262-881f-4675-8200-d5e15f93195e,6.279999999999999
119,RJ Hunter,G,HOU,5,9.0,-0.31,1.08,0.77,0.07,2d4cd523-54dc-4fb3-8f25-a925f814baf9,5.5
120,Luke Kennard,SG,DET,73,20.0,-0.53,1.29,0.76,2.15,aa6dbeea-cda6-4413-aabb-5563fbba5182,7.58
121,Andre Roberson,F,OKC,39,26.6,-2.19,2.89,0.71,1.63,b8443720-1a84-4640-865c-7730146df63d,7.06
123,Jayson Tatum,SF,BOS,80,30.5,-1.00,1.71,0.70,3.66,781822eb-eaba-4292-a247-34b65bec6c08,9.09
124,Tyler Cavanaugh,F,ATL,39,13.3,0.08,0.63,0.70,0.78,08ac9915-f8d9-45dd-b4d4-2c65eea77e35,6.21
125,Jabari Parker,PF,MIL,31,24.0,0.54,0.16,0.70,1.03,9daaac4d-d412-45cb-ac1b-bcc701047cf0,6.46
126,Amir Johnson,F,PHI,74,15.8,-0.09,0.78,0.70,1.88,49d36efa-34b1-4527-825b-0b8f65f20697,7.31
127,Damion Lee,SG,ATL,15,26.9,-0.19,0.88,0.69,0.65,28dd4526-de87-4e5c-a1f3-e9b5e7dba905,6.08
128,Joel Embiid,C,PHI,63,30.3,0.33,0.37,0.69,2.98,395642df-8c55-4112-b850-4be318896e9e,8.41
129,DeMarre Carroll,F,BKN,73,29.9,1.19,-0.53,0.66,3.31,bd1ced90-d570-4d1e-98b6-3b1ddfba94fb,8.74
130,Doug McDermott,SF,NY/DAL,81,21.8,-0.57,1.22,0.65,2.55,4fc6f501-9558-4294-8bdb-2271de607c85,7.9799999999999995
131,Gary Payton II,SG,MIL/LAL,23,9.6,-0.24,0.84,0.60,0.31,18691411-9268-4904-9571-02e529b61cc0,5.739999999999999
132,Josh Richardson,SG,MIA,81,33.2,-1.66,2.25,0.59,3.98,c6009526-2589-40f2-8a6a-47418c873228,9.41
133,Kevin Love,PF,CLE,59,28.0,2.88,-2.29,0.58,2.47,2b2bcfdb-1fd0-4251-8a58-1c9bc6c4e887,7.9
134,Richaun Holmes,F,PHI,48,15.5,0.61,-0.04,0.58,1.00,dc4b3dc0-281e-4c2d-afb5-738db4153e37,6.43
135,Shabazz Muhammad,F,MIN/MIL,43,9.7,0.97,-0.41,0.56,0.57,cf7338fe-a8d3-4fdd-910f-31ee9e196b6e,6.0
136,Jerami Grant,SF,OKC,81,20.3,-1.49,2.03,0.54,2.17,82993cd3-e5eb-42d2-8775-82df0d110996,7.6
137,Evan Fournier,SG,ORL,57,32.2,1.88,-1.34,0.53,2.65,bf58dd5d-8f02-417e-a98c-d953133f56e2,8.08
138,Sam Dekker,F,LAC,73,12.1,-0.66,1.17,0.51,1.23,1a4fffe4-5539-4f5f-8a0d-d95c8135599f,6.66
139,Tobias Harris,PF,DET/LAC,80,33.4,1.03,-0.53,0.51,3.77,a06d7a3e-4ba3-4143-b379-1016a70135ca,9.2
140,Dakari Johnson,C,OKC,31,5.2,-1.73,2.24,0.50,0.22,dc0a3c0f-41ee-4b1f-8edb-ac32315ca848,5.6499999999999995
141,John Collins,PF,ATL,74,24.1,-1.08,1.57,0.49,2.47,dd4fcb91-6d8d-465c-ab87-a5281131cf30,7.9
142,Khris Middleton,SF,MIL,82,36.4,1.18,-0.70,0.48,4.08,982a6f07-c5fd-4eab-b8d8-4b4c908ed392,9.51
143,Willy Hernangomez,C,NY/CHA,48,10.3,-0.64,1.11,0.46,0.64,d70560fc-cf75-4dfc-a3ff-b303e2f9395d,6.069999999999999
144,Bojan Bogdanovic,SF,IND,80,30.8,1.12,-0.67,0.46,3.35,edd98e1a-c4f2-4d91-ac8a-e49b1ec6e85c,8.78
145,Carmelo Anthony,PF,OKC,78,32.1,0.34,0.11,0.45,3.48,5aba723b-d598-4f57-ad9d-66759ddbc5bf,8.91
146,Marvin Williams,F,CHA,78,25.7,0.48,-0.04,0.45,2.79,3e990ccd-f93c-48f8-bfed-01048b1565f2,8.219999999999999
147,CJ Miles,G,TOR,70,19.1,0.59,-0.18,0.41,1.71,142e13da-cb15-4178-8159-cf31e99e9694,7.14
148,Shabazz Napier,G,POR,74,20.7,-1.85,2.23,0.38,1.80,56f93a9a-c2a2-4612-9fd2-d6a9604139c2,7.2299999999999995
149,Thaddeus Young,PF,IND,81,32.2,-1.56,1.93,0.37,3.30,533ca18b-3cf2-4380-89bf-ea331753c585,8.73
150,Timothe Luwawu,SG,PHI,52,15.5,0.47,-0.10,0.37,1.04,,6.47
151,Hassan Whiteside,C,MIA,54,25.3,-0.68,1.05,0.36,1.82,fecc4b80-2706-4c8f-864e-44b1d6a48aac,7.25
152,Kyle Anderson,SF,SA,74,26.7,-1.37,1.73,0.36,2.56,1b8a6c65-76b2-4a4f-81c6-efd4c9eba9ea,7.99
153,Brandon Jennings,G,MIL,14,14.6,1.14,-0.79,0.35,0.25,c8f72661-f57d-4985-bc87-3d2848a88d09,5.68
154,Aaron Jackson,F,HOU,1,35.0,-0.48,0.83,0.35,0.04,d411aa2a-756e-4c0c-952d-1951099851e2,5.47
155,Kelly Olynyk,PF,MIA,76,23.4,1.57,-1.23,0.34,2.23,72b02029-e21a-4a2a-abf8-b2503de47678,7.66
156,Dewayne Dedmon,C,ATL,62,24.9,-1.00,1.31,0.32,1.94,dc33c40b-5fdb-494c-9569-cf0f56fd3cb5,7.369999999999999
157,Dwyane Wade,G,CLE/MIA,67,22.9,-1.56,1.85,0.30,1.70,911c5842-c4ce-4684-a479-31e7220e6277,7.13
158,Jonas Jerebko,F,UTAH,74,15.3,-0.58,0.87,0.28,1.34,8f62e2e6-4b2e-4f4a-bf84-ffde3efa5e2f,6.77
159,Ivica Zubac,C,LAL,43,9.5,-1.78,2.05,0.28,0.48,336b75a2-39f8-4300-99a7-a50887820cd1,5.91
160,Khem Birch,C,ORL,42,13.8,-2.63,2.91,0.28,0.63,635ca302-a9e5-46ff-8fd0-7eae016af4d8,6.06
161,Nick Young,G,GS,80,17.4,-0.72,0.99,0.27,1.61,67e5f905-ee48-474b-bc18-45f6bb8d7352,7.04
162,Isaiah Canaan,G,HOU/PHX,20,21.1,0.05,0.20,0.25,0.45,8f5ddb28-339d-466b-bd4b-80768ce38f60,5.88
164,Kentavious Caldwell-Pope,SG,LAL,74,33.2,0.74,-0.51,0.23,3.10,fbac7bb6-5bd6-4cf9-a808-429a65b45ccb,8.53
165,Aaron Harrison,G,DAL,9,25.9,-0.83,1.06,0.22,0.26,cf8e5059-13b2-4834-86b2-08962853a550,5.6899999999999995
166,Kyle O'Quinn,C,NY,77,18.0,0.11,0.10,0.21,1.62,91fd1934-cda4-4052-b930-55b3408bdda1,7.05
167,Dirk Nowitzki,F,DAL,77,24.7,0.63,-0.43,0.21,2.28,41454901-7576-4ff8-89a6-6763f727d2d8,7.709999999999999
168,Daniel Theis,C,BOS,63,14.8,-1.47,1.67,0.21,1.04,1378896a-c798-4381-bda9-059362964b1e,6.47
169,Trevor Booker,F,BKN/PHI/IND,68,17.0,-0.94,1.13,0.19,1.27,d5f09cea-07f6-40ba-975a-cfa51abe9243,6.699999999999999
170,Marcus Smart,PG,BOS,54,29.9,-1.25,1.43,0.18,1.79,9abbdd9a-0a8f-4962-a28d-5eaebbfd0557,7.22
171,Andrew White,F,ATL,15,13.9,-0.72,0.84,0.12,0.25,,5.68
172,Devin Harris,G,DAL/DEN,71,18.9,0.66,-0.55,0.11,1.48,6fd4c498-dfe8-4089-a51e-a251dd3c7a86,6.91
173,James Johnson,PF,MIA,73,26.6,-0.14,0.24,0.10,2.18,783c912e-0998-4d1f-9884-0c69ecd9cbdf,7.609999999999999
174,Derrick Favors,F,UTAH,77,28.0,-0.18,0.28,0.10,2.45,6a608b39-e6dd-4cff-a502-09bc2acdbaa4,7.88
175,Malik Beasley,SG,DEN,62,9.5,-0.37,0.46,0.10,0.61,3473d80c-586e-4ede-bdb2-e325da469f92,6.04
176,Jakob Poeltl,C,TOR,82,18.6,-1.33,1.42,0.09,1.59,9648e07b-ae7c-4822-97c2-e9a202aac54a,7.02
177,Paul Millsap,PF,DEN,38,30.1,-0.40,0.48,0.08,1.24,16209d46-a478-4126-8230-fb91cea66f19,6.67
178,Jordan Bell,F,GS,57,14.2,-0.15,0.22,0.07,0.87,422b346a-cc4f-446a-bc6d-9d610e65038c,6.3
179,Josh Magette,PG,ATL,18,12.0,-0.48,0.54,0.07,0.23,40187123-3d09-4263-93f2-18426018a3da,5.66
180,Bobby Portis,F,CHI,73,22.5,1.70,-1.64,0.06,1.78,dbc851f7-198a-4aca-ab3f-e2c7c0fa4731,7.21
181,Troy Williams,F,HOU/NY,21,14.6,0.32,-0.27,0.06,0.32,4d0e1f71-8fcc-43d0-b4cc-943107308316,5.75
182,Dante Exum,PG,UTAH,14,16.8,0.17,-0.14,0.03,0.25,ceae8c34-b5de-4435-9e44-78ca4c103ce3,5.68
183,Shelvin Mack,G,ORL,69,19.8,-0.19,0.21,0.02,1.38,8a2fcce1-db99-47f6-a0c7-f50de68f7854,6.81
184,Milton Doyle,G,BKN,10,12.5,-2.11,2.13,0.02,0.11,4dc99302-85c7-4756-891a-c5e9f0b28fea,5.54
185,Gian Clavell,SG,DAL,7,9.1,-1.14,1.16,0.02,0.07,b5d4400c-b6af-4805-9be5-cd0109fb4013,5.5
186,JaVale McGee,C,GS,65,9.5,0.70,-0.68,0.02,0.68,6220b234-7941-44ed-84f1-9c2d44fd7fb9,6.109999999999999
187,Avery Bradley,PG,DET/LAC,46,31.2,-1.36,1.38,0.02,1.54,ee7f61e9-4194-4c16-a34c-c0b87063ebe2,6.97
188,Isaiah Taylor,G,ATL,67,17.4,-1.05,1.05,-0.01,1.19,78cb4cb5-1ac6-4445-8910-f8d1b3cf6ede,6.619999999999999
189,Raul Neto,PG,UTAH,41,12.1,-1.86,1.85,-0.01,0.47,edea3f20-a861-40a3-89ec-be5cbe9b7455,5.8999999999999995
190,Rodney Purvis,G,ORL,16,18.1,-0.92,0.90,-0.02,0.28,fe383f26-e42e-4329-84fc-2c84d4aad066,5.71
191,James Ennis,F,MEM/DET,72,22.3,-1.45,1.42,-0.03,1.54,,6.97
192,Rashad Vaughn,G,MIL/BKN/ORL,28,7.6,-0.68,0.65,-0.03,0.19,0e7760c3-6a6f-469d-8e4a-64075882596a,5.62
193,Marco Belinelli,G,ATL/PHI,80,24.3,0.67,-0.71,-0.04,1.89,9cb10600-9d1c-4cf6-8117-0b4677aeb30c,7.319999999999999
194,Dejounte Murray,SG,SA,81,21.5,-3.09,3.04,-0.05,1.67,40ae8c3d-9f24-44a4-8fb9-f3de3dafff19,7.1
195,Jose Calderon,G,CLE,57,16.0,-1.32,1.27,-0.05,0.93,136a7b48-24ee-423a-957f-3fcabe686994,6.359999999999999
196,Ryan Anderson,PF,HOU,66,26.1,0.78,-0.84,-0.06,1.76,4c9e8daf-3859-4085-9024-b00a4aeec6c5,7.1899999999999995
197,Raymond Felton,G,OKC,82,16.6,-2.67,2.60,-0.07,1.22,5b8b373b-0b23-48de-90d9-2d45dfc36349,6.6499999999999995
