,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
20,Kevin Love,PF,MIN,73,35.8,3.28,0.05,3.32,11.78,2b2bcfdb-1fd0-4251-8a58-1c9bc6c4e887,15.719999999999999
21,Zach Randolph,F,MEM,75,36.3,2.11,1.20,3.31,11.89,a213f52e-0ad3-4d46-8911-ad35c7438b82,15.83
22,Andre Iguodala,F,PHI,67,36.9,0.70,2.52,3.22,10.38,bd56f727-1302-42ae-b243-bf6722378b35,14.32
23,Kevin Durant,PF,OKC,78,38.9,3.80,-0.59,3.21,13.14,5dde60a0-ddd0-444a-a30d-af49c13df613,17.080000000000002
24,Tyson Chandler,C,DAL,74,27.8,-0.19,3.10,2.91,8.22,0c588c9f-a494-458c-977d-9bb060491882,12.16
25,Josh Smith,PF,ATL,77,34.4,-0.39,3.28,2.89,10.30,fa1a28ac-dac6-40b8-a668-884aeaa2e85c,14.24
26,Stephen Curry,PG,GS,74,33.6,3.13,-0.34,2.79,10.22,9c7a1a07-4978-474c-b472-3cb227f9e4cf,14.16
27,Chris Bosh,PF,MIA,77,36.3,0.65,2.02,2.67,10.88,ce7ae779-d64a-4736-86b2-4184fd5871fb,14.82
28,James Posey,SF,IND,49,17.1,-0.01,2.65,2.64,3.31,b973fe43-5197-4d1c-ae9d-8a69d3f0eb11,7.25
29,Lamar Odom,PF,LAL,82,32.2,1.38,1.17,2.55,9.80,0bf56478-de26-403e-b839-60c328fa925a,13.74
30,Baron Davis,PG,LAC/CLE,58,28.4,3.05,-0.53,2.52,6.22,526e351a-8d16-41df-9162-83221df6ec56,10.16
31,Tracy McGrady,SG,DET,72,23.4,-1.09,3.57,2.47,5.94,50fe8196-017f-4587-90e5-12e32a204930,9.88
32,Joe Johnson,G,ATL,72,35.5,1.56,0.90,2.45,9.12,813f81d6-73a3-46c4-8365-6991d1dd5a84,13.059999999999999
33,Gerald Wallace,SF,CHA/POR,71,37.9,-0.56,2.99,2.43,9.57,32ababf8-aaa7-4c8c-a836-e3bc6c38a6b0,13.51
34,Chase Budinger,SF,HOU,78,22.3,1.23,1.20,2.43,6.50,34bb419e-c14d-474e-b2df-28944f5c02aa,10.44
35,Louis Williams,SG,PHI,75,23.3,2.99,-0.59,2.40,6.44,,10.38
36,Vince Carter,G,ORL/PHX,73,28.1,1.68,0.71,2.39,7.67,96046c84-d179-44f1-976e-f81afa46108f,11.61
37,Tyreke Evans,G,SAC,57,37.0,0.22,2.11,2.33,7.87,defd7777-7c04-4db1-a54b-f91dc61d1c6b,11.81
38,Andrew Bogut,C,MIL,65,35.3,-2.19,4.43,2.24,7.95,d96147fc-88ce-422f-b440-0fc011fac2d5,11.89
39,Anthony Tolliver,PF,MIN,65,21.0,0.18,2.01,2.19,5.04,1a637e77-beea-4cf9-bcbf-c3161317210f,8.98
41,Deron Williams,PG,UTAH/NJ,65,37.9,4.34,-2.21,2.13,8.65,57b01acc-6f51-43b8-8059-7117e6d0066f,12.59
42,Toney Douglas,PG,NY,81,24.3,2.20,-0.07,2.13,7.13,22704e9f-9824-4f2a-aaa0-218ebc28e1cc,11.07
43,Henry Walker,SF,NY,61,12.9,0.89,1.24,2.13,2.81,06292b2d-9162-4127-852b-ad771e37622e,6.75
44,Chris Andersen,PF,DEN,45,16.3,0.07,2.03,2.10,2.64,1c7a2c3b-e319-4c55-9294-2550d654cf28,6.58
45,Blake Griffin,PF,LAC,82,38.0,1.89,0.18,2.07,10.91,edd4e1e6-bc07-48a0-92f1-b2de2297789a,14.85
46,David West,F,NO,70,35.0,-0.43,2.46,2.03,8.06,856056f4-8b4f-40c3-bf6d-7e3f0c145406,12.0
47,Eric Gordon,SG,LAC,56,37.7,2.81,-0.91,1.90,7.18,fee0cbdd-724d-46c7-9f77-ba9c21057ad0,11.12
48,Andre Miller,PG,POR,81,32.7,-0.11,1.99,1.89,8.29,8d3f8f93-4d10-4a38-ac11-5f2a1c7b6fdf,12.229999999999999
49,JR Smith,G,DEN,79,24.9,2.27,-0.39,1.88,6.77,8e853379-163d-463c-8827-d80647c8dd79,10.709999999999999
50,Brad Miller,C,HOU,60,16.9,0.76,1.07,1.83,3.37,b90d3227-f99e-448a-9831-ab5b3c1ec0e5,7.3100000000000005
51,Omer Asik,C,CHI,82,12.1,-1.96,3.75,1.79,3.13,a0373df2-5408-42b7-b174-279f95fe56ae,7.07
52,Matt Bonner,C,SA,66,21.7,0.38,1.41,1.79,4.68,7c5e0d90-00bf-420b-b0a3-f3dfbf105d1a,8.62
53,Mike Dunleavy,SG,IND,61,27.6,1.32,0.43,1.75,5.67,2c3c09ad-57d2-48d7-8a00-f77e79ae5e61,9.61
54,Carmelo Anthony,PF,DEN/NY,77,35.7,3.26,-1.54,1.71,9.13,5aba723b-d598-4f57-ad9d-66759ddbc5bf,13.07
55,Emeka Okafor,C,NO,72,31.8,-1.81,3.52,1.71,7.05,c5d5c0d2-51be-4f69-b9bf-8955dd93520e,10.99
56,Al Horford,C,ATL,77,35.1,-0.38,2.08,1.70,8.38,b21d8144-e255-442a-8c3f-2737727f9f38,12.32
57,Amir Johnson,F,TOR,72,25.7,0.34,1.34,1.68,6.08,49d36efa-34b1-4527-825b-0b8f65f20697,10.02
58,Tony Parker,G,SA,78,32.4,1.85,-0.24,1.60,8.06,e7f7d281-52b9-4155-9b66-378c964837f5,12.0
59,Nene Hilario,C,DEN,75,30.5,1.09,0.51,1.60,7.38,,11.32
60,Keyon Dooling,PG,MIL,80,22.0,-0.36,1.93,1.58,5.32,4c4e6fbd-c810-4691-b699-7dbc35c4ccc8,9.26
61,Marcin Gortat,C,ORL/PHX,80,25.4,-1.29,2.86,1.58,6.28,df646812-7636-4693-991c-b54e7a13cf87,10.22
62,James Harden,SG,OKC,82,26.7,1.61,-0.06,1.54,6.85,5a4ef6ab-300d-469b-b1b5-a2aa94d3df73,10.79
63,Ray Allen,SG,BOS,80,36.1,0.90,0.63,1.53,8.86,d0df9ea6-dc69-4d3d-9311-41a1fdebad9c,12.799999999999999
64,Predrag Stojakovic,SF,NO/TOR/DAL,33,18.7,1.96,-0.47,1.49,1.91,,5.85
65,Joey Dorsey,PF,TOR,43,12.1,-1.39,2.86,1.46,1.56,62dabef0-b8b0-4837-b753-03e154751589,5.5
66,Alexis Ajinca,C,DAL/TOR,34,10.0,-0.70,2.14,1.44,1.04,c02fd6b6-28fb-4077-8e41-d6c49af6657e,4.98
67,Thaddeus Young,PF,PHI,82,26.0,-0.24,1.67,1.43,6.43,533ca18b-3cf2-4380-89bf-ea331753c585,10.37
68,Earl Boykins,PG,MIL,57,15.1,1.26,0.15,1.41,2.60,f926e81f-3df9-4cc8-8885-1a5cb77ece58,6.54
69,Francisco Garcia,SG,SAC,58,23.9,0.67,0.72,1.39,4.34,674940b3-b042-44df-a3f8-c5fedda9887a,8.28
70,Jose Calderon,G,TOR,68,30.9,2.24,-0.86,1.38,6.56,136a7b48-24ee-423a-957f-3fcabe686994,10.5
71,Elton Brand,PF,PHI,81,34.7,-0.69,2.02,1.33,8.24,992a6106-25bb-4542-a824-1ab30a90ff3a,12.18
72,Wilson Chandler,F,NY/DEN,72,33.3,1.18,0.13,1.31,7.38,9eea52e7-851e-4b26-87cb-f7e6ff9dd2fe,11.32
73,Tony Allen,SG,MEM,72,20.8,-0.60,1.86,1.26,4.52,917674b3-1b6e-48ed-8d3b-f9161c1ea734,8.459999999999999
74,Shannon Brown,PG,LAL,82,19.1,-0.15,1.36,1.21,4.41,522f50e0-a99e-424a-b7bb-4a10a98e5c56,8.35
75,Jordan Farmar,PG,NJ,73,24.6,1.39,-0.19,1.20,5.14,a359f19d-03f0-4f57-bffb-b2953c63de15,9.08
76,CJ Watson,PG,CHI,82,13.3,-0.76,1.96,1.20,3.02,,6.96
77,Jameer Nelson,G,ORL,76,30.5,1.35,-0.16,1.19,6.58,1aa7fd39-b6a2-4c36-8d77-9053f050bffa,10.52
78,Hamed Haddadi,C,MEM,31,5.4,-0.02,1.20,1.18,0.48,dd963bce-fd9d-4757-bfe1-2bd23fb310b0,4.42
79,Ronnie Brewer,SF,CHI,81,22.0,-2.22,3.36,1.15,4.90,e356dfc0-eb85-446c-817e-02a411ac1c1d,8.84
80,Chauncey Billups,PG,DEN/NY,72,32.1,2.80,-1.66,1.14,6.73,7a09dda4-5980-4115-b1c8-bde37d6b4d12,10.67
82,Jeremy Evans,F,UTAH,49,9.4,0.42,0.66,1.08,1.26,ac4d91e0-915c-424a-a129-4f281348dd50,5.2
83,Vladimir Radmanovic,SF,GS,74,15.8,0.14,0.92,1.06,3.33,f0e0977f-fc19-4bc5-9fe0-5e3df9e95f94,7.27
84,Daequan Cook,SG,OKC,43,13.9,1.69,-0.63,1.06,1.67,38a9e8cb-ddb5-4c15-b2c0-77f937bb270e,5.609999999999999
85,Caron Butler,SF,DAL,29,29.9,-0.67,1.72,1.04,2.35,b9856f28-e40d-41b5-b3b9-1e191f7460b2,6.29
86,Mike Conley,PG,MEM,81,35.5,1.71,-0.67,1.04,8.19,ebc02828-465d-4985-90df-4facae97337a,12.129999999999999
87,Von Wafer,SG,BOS,58,9.5,-0.70,1.73,1.03,1.48,4189b5be-3883-4e3e-aa18-210d2b07c59a,5.42
88,Kevin Martin,SG,HOU,80,32.5,3.96,-2.94,1.02,7.38,6cb572ca-b3c7-434c-beaf-916ef8dcb3dd,11.32
89,Shaquille O'Neal,C,BOS,37,20.3,0.86,0.15,1.00,2.02,4780ef7e-7c65-4ab0-b2ab-239f446cf97e,5.96
90,Marc Gasol,C,MEM,81,31.9,-0.94,1.92,0.98,7.12,a6f2bdf8-dbe1-46e9-a94a-c2a2d7580b3b,11.06
91,Jeremy Lin,G,GS,29,9.8,-1.88,2.86,0.98,0.78,79b105ba-a3b4-4528-854e-c8f64a268979,4.72
92,Leandro Barbosa,G,TOR,58,24.1,2.27,-1.33,0.94,3.89,d5e4a8c9-8695-429f-84c0-c83d674b4c39,7.83
93,Ronny Turiaf,C,NY,64,17.8,-1.09,2.02,0.94,3.17,f474b617-4a96-4c30-9cb2-00eaac8c688f,7.109999999999999
94,Brandon Roy,SG,POR,47,27.9,-0.31,1.23,0.92,3.31,2f706a85-498c-4595-9593-df8ed30c2c4d,7.25
95,Joakim Noah,C,CHI,48,32.8,-0.67,1.59,0.92,4.18,d9d1c3fd-e29a-4fe7-8d6a-528127908823,8.12
96,Danny Granger,SF,IND,79,35.0,1.90,-0.98,0.92,7.66,436a835e-99b9-44d8-bd18-42a0f9802bb6,11.6
97,Brandon Jennings,G,MIL,63,34.4,0.61,0.27,0.88,5.66,c8f72661-f57d-4985-bc87-3d2848a88d09,9.6
98,Rajon Rondo,PG,BOS,68,37.2,0.90,-0.04,0.87,6.70,00e6c4e1-3e3e-4f98-a6b3-ce587b855030,10.64
99,Jeff Foster,PF,IND,56,16.8,-1.47,2.33,0.86,2.49,bc15d9b1-6e6c-4cae-9d6a-56877871da48,6.43
100,Charlie Villanueva,PF,DET,76,21.9,1.53,-0.72,0.82,4.27,8e2a375f-b679-4adb-b559-9169ed23ded5,8.209999999999999
101,Tayshaun Prince,SF,DET,78,32.8,-0.59,1.39,0.80,6.35,8abee38c-37f1-4c44-929d-2fb0d72d529e,10.29
102,DeAndre Jordan,C,LAC,80,25.6,-0.36,1.10,0.74,5.25,da9bcc22-4307-42dc-8d51-12e8fba68c7a,9.19
103,Jared Dudley,SF,PHX,82,26.1,0.57,0.15,0.72,5.54,f28ab262-881f-4675-8200-d5e15f93195e,9.48
104,Mario Chalmers,G,MIA,70,22.6,-0.70,1.41,0.71,4.02,2b64f7fc-1e1e-4f9b-ae76-4f06d31b211c,7.959999999999999
105,Eddie House,SG,MIA,56,17.5,-0.47,1.17,0.71,2.42,407617b8-808d-4301-a467-48864820a47e,6.359999999999999
106,Ersan Ilyasova,PF,MIL,60,25.1,-0.69,1.37,0.68,3.71,fdd6fb09-e624-4108-b0b1-640155f6ce7f,7.65
107,Dorell Wright,SF,GS,82,38.4,1.50,-0.83,0.66,8.24,8d19fa58-5d7c-49eb-9712-a43a2d02db6d,12.18
108,Shaun Livingston,G,CHA,73,17.3,-1.76,2.42,0.66,3.02,847b6ccd-7bce-42ff-8ec0-aec1ec919b85,6.96
109,Rudy Gay,SF,MEM,54,39.9,0.46,0.19,0.65,5.57,16f0c304-f1dd-4a63-8977-190fa223be8a,9.51
110,Mickael Pietrus,SF,ORL/PHX,57,19.4,-0.50,1.15,0.65,2.80,bcac5ca2-6370-4170-ad77-990c7a75ae23,6.74
111,Hidayet Turkoglu,SF,PHX/ORL,81,31.4,0.10,0.51,0.61,6.20,,10.14
112,Serge Ibaka,F,OKC,82,27.0,-1.72,2.28,0.56,5.41,036d5db1-0417-434e-bf2e-082491506b0e,9.35
113,Daniel Gibson,SG,CLE,67,27.8,0.47,0.07,0.53,4.58,580b96cf-4dfb-4c49-aa63-017aca69898a,8.52
114,Nick Collison,F,OKC,71,21.5,-1.99,2.52,0.53,3.67,20b890b1-5852-4e93-afd5-192bc63a17e0,7.609999999999999
115,Luis Scola,F,HOU,74,32.6,0.75,-0.22,0.53,6.03,561978b9-e527-4f7a-9595-58a48b69e5c7,9.97
116,Carlos Boozer,PF,CHI,59,31.9,0.35,0.17,0.52,4.48,ff148c20-a1b1-444c-9f51-c2f202a6a397,8.42
117,Kyle Korver,G,CHI,82,20.1,0.97,-0.48,0.49,3.95,8803f3ad-893e-4541-ba72-7be494dbf1c4,7.890000000000001
118,Reggie Williams,SF,GS,80,20.3,1.93,-1.45,0.48,4.04,530a4573-76b3-4e23-855a-2089125f7811,7.98
119,Metta World Peace,SF,LAL,82,29.4,-1.29,1.74,0.45,5.62,670a19ff-960f-4b66-89c5-c438ef9dcd19,9.56
120,Jason Terry,G,DAL,82,31.3,1.45,-1.01,0.45,6.02,62b3e3ec-25cd-4ccb-a3fe-c6d448c8a7fb,9.959999999999999
121,Rodney Stuckey,PG,DET,70,31.2,1.80,-1.36,0.43,4.98,1091c607-4804-4e91-8c9a-c46b45971d40,8.92
123,Marcus Thornton,SG,NO/SAC,73,24.3,1.25,-0.82,0.43,4.27,f5e41156-8252-4816-8404-cc71849f20c9,8.209999999999999
124,Rudy Fernandez,SG,POR,78,23.3,0.88,-0.46,0.42,4.14,4af3f512-b49c-4c7c-9d9f-35d38604c24c,8.08
125,Antawn Jamison,PF,CLE,56,32.9,1.94,-1.51,0.42,4.43,723063d2-7943-425a-b594-87715e7cb912,8.37
126,Russell Westbrook,PG,OKC,82,34.7,3.10,-2.68,0.42,6.88,1dc36313-c835-4a5d-b3f4-2cc5ba66d82e,10.82
127,Monta Ellis,SG,GS,80,40.3,2.83,-2.41,0.42,7.86,093a6167-7bc2-465f-9599-18e6cf580400,11.8
128,Danny Green,F,SA,8,11.5,0.50,-0.10,0.40,0.22,bd88d7f7-4a74-408f-820c-ea299f764b71,4.16
129,Anthony Parker,SG,CLE,72,29.0,-1.90,2.30,0.39,4.90,08ab7c57-50b6-48f2-97a4-9432fd6f22f1,8.84
130,George Hill,PG,SA,76,28.3,0.45,-0.08,0.37,4.99,c5b9f92b-8034-4815-ae8f-041729580eed,8.93
131,Nazr Mohammed,C,CHA/OKC,75,17.1,-1.06,1.42,0.36,2.84,5c191673-db6b-429f-9b10-cb19cd73aee1,6.779999999999999
132,DeShawn Stevenson,SG,DAL,72,16.1,-0.28,0.62,0.34,2.55,974162ac-0cdd-42da-afeb-ef74b89095db,6.49
133,John Salmons,SF,MIL,73,35.0,-1.73,2.05,0.33,5.68,0ba9bc6c-dbf9-406e-85a9-53e621eae742,9.62
134,Matt Barnes,SF,LAL,53,19.2,0.20,0.06,0.27,2.25,7a9a28d7-3b17-419a-89f7-bb1c605c0337,6.1899999999999995
135,Jrue Holiday,PG,PHI,82,35.4,1.21,-0.99,0.22,6.41,25889713-b28a-4be8-9660-3ac5ac97e716,10.35
136,James Jones,SG,MIA,81,19.1,-0.58,0.79,0.21,3.41,73314c74-f00a-476f-aa94-e04bfc80d491,7.35
137,Taj Gibson,F,CHI,80,21.8,-2.13,2.34,0.21,3.69,1909dc5a-5696-44cc-a4c7-920b33739e98,7.63
138,Wesley Matthews,SG,POR,82,33.6,0.04,0.17,0.21,5.87,bb09e0ae-34a0-4be2-bbc8-99ecaea9fd88,9.81
139,Channing Frye,F,PHX,77,33.0,-0.02,0.15,0.13,5.58,f521a6f7-c63d-4537-8b28-1de83ebf2dbe,9.52
140,Chuck Hayes,PF,HOU,74,28.1,-0.99,1.11,0.13,4.52,badd0170-6da9-40ab-b90d-30b8c1401f73,8.459999999999999
141,Jose Juan Barea,G,DAL,81,20.6,1.52,-1.41,0.11,3.49,,7.43
142,Boris Diaw,C,CHA,82,33.9,-0.76,0.84,0.09,5.75,09bab5e3-f790-4001-aa34-0e4eb79d2c47,9.69
143,Brandon Bass,PF,ORL,76,26.1,-1.91,1.98,0.07,4.07,61a78a0b-9cfd-48c4-98e0-b74f1f3b4f27,8.01
144,Jason Richardson,SG,PHX/ORL,80,33.9,1.43,-1.37,0.07,5.78,2ae10e27-713f-4024-85f2-8250bda16e3c,9.72
145,Marreese Speights,F,PHI,64,11.5,-0.79,0.85,0.06,1.57,73561f44-cc56-47b4-b6b2-6e3a2d72221d,5.51
146,Tyrus Thomas,PF,CHA,41,21.0,-1.46,1.52,0.06,1.79,73ac9951-5753-4bf4-b3a6-0b44fa93dc80,5.73
147,AJ Price,PG,IND,50,15.9,1.58,-1.52,0.06,1.70,,5.64
148,Nate Robinson,PG,BOS/OKC,59,17.2,0.66,-0.61,0.06,2.08,ad748b99-6c60-4e38-b6f9-6d10f2684150,6.02
149,Amare Stoudemire,C,NY,78,36.8,2.46,-2.40,0.05,6.26,,10.2
150,Glen Davis,PF,BOS,78,29.5,-2.94,2.98,0.04,4.71,6539ac92-659c-4dcc-bd42-af5a6f285006,8.65
151,Tiago Splitter,C,SA,60,12.3,-0.46,0.48,0.02,1.55,70bf0040-c5fb-4c1b-80a1-af48c005abfb,5.49
152,Sundiata Gaines,PG,MIN/TOR/NJ,24,12.5,0.70,-0.69,0.01,0.62,88928a53-62a7-4f13-b6a8-72970bcd3887,4.5600000000000005
153,Kenyon Martin,PF,DEN,48,25.7,-0.83,0.82,-0.00,2.61,ce9c2320-705d-4df5-9f4f-dd335fdd24fa,6.55
154,Dahntay Jones,SG,IND,45,13.1,-0.48,0.47,-0.01,1.22,7a09163e-be6d-48e1-9a2a-7f0e068a0a22,5.16
155,Darrell Arthur,F,MEM,80,20.1,-1.52,1.51,-0.01,3.34,11e3631c-7366-45a9-802b-0d08cee203a5,7.279999999999999
156,Eric Maynor,PG,OKC,82,14.6,-0.26,0.24,-0.02,2.42,0558d373-3b66-4c60-bf36-b9b5976e04e4,6.359999999999999
157,Earl Watson,PG,UTAH,80,19.6,-1.50,1.48,-0.02,3.09,7c071ab0-faf3-49bc-856f-63193a7862b6,7.029999999999999
158,Andrei Kirilenko,SF,UTAH,64,31.2,-0.20,0.17,-0.03,4.08,a1f17fb0-a5bc-471c-a65a-1e2efae6a8a0,8.02
159,Jason Kidd,PG,DAL,80,33.2,-0.24,0.20,-0.04,5.39,4f6cd300-77de-4617-918f-8ab84d906538,9.33
160,Kris Humphries,PF,NJ,74,27.9,-1.47,1.37,-0.11,4.11,dbea34b4-07f7-40b0-85f6-c638a4f07df6,8.05
161,Cartier Martin,PF,WSH,52,10.4,0.20,-0.30,-0.11,1.10,b0ce072e-341a-4546-b719-e38ec3db91a0,5.04
162,Brook Lopez,C,NJ,82,35.2,0.23,-0.34,-0.11,5.70,98b82862-6adb-4446-8471-e75ce9bd3293,9.64
164,DJ White,PF,OKC/CHA,47,14.6,-1.46,1.33,-0.13,1.31,,5.25
165,Shane Battier,SF,HOU/MEM,82,29.0,-0.11,-0.02,-0.13,4.82,83a7cc52-cfa4-47f6-bbe9-a6e89697b779,8.76
166,Ian Mahinmi,C,DAL,56,8.7,-0.82,0.69,-0.13,0.96,215a3e5a-d149-43c5-be05-418373d61a57,4.9
167,Rodrigue Beaubois,PG,DAL,28,17.7,0.89,-1.03,-0.14,1.03,5ef56eb5-e898-4d06-bd88-ab9773620ce9,4.97
168,Patrick Patterson,PF,HOU,52,16.7,-1.00,0.85,-0.14,1.69,363646a1-0fcc-44f4-90ef-82f85b8da460,5.63
169,Anderson Varejao,C,CLE,31,32.1,-2.07,1.91,-0.16,1.94,5ced13cf-0b2b-4044-acd8-625bd3ffaa6b,5.88
170,Marcus Camby,C,POR,59,26.1,-4.07,3.91,-0.16,2.79,daabe87b-5399-40dc-9a97-5c08300da5a5,6.73
171,Devin Harris,G,NJ/UTAH,71,31.7,2.40,-2.59,-0.19,4.37,6fd4c498-dfe8-4089-a51e-a251dd3c7a86,8.31
172,Keith Bogans,SG,CHI,82,17.8,-1.56,1.37,-0.19,2.69,8c954282-64f2-4b29-be3a-f613f4999a3f,6.63
173,Danilo Gallinari,PF,NY/DEN,62,33.9,1.35,-1.54,-0.20,4.26,52ec22d7-31a7-468e-ab3e-c75564694586,8.2
174,Brian Cook,PF,LAC,40,11.2,-0.18,-0.04,-0.21,0.89,e6a5c010-7607-44bf-81f9-3c5b80e9a264,4.83
175,Paul George,F,IND,61,20.7,0.08,-0.30,-0.22,2.52,b39db48f-c114-4524-993d-2be28eda83a9,6.46
176,Chris Kaman,C,LAC,32,26.2,-1.66,1.40,-0.25,1.64,b4149a63-9b66-4b75-bbcf-054dd01284ca,5.58
177,Gilbert Arenas,PG,WSH/ORL,70,25.7,0.86,-1.12,-0.26,3.44,0a21b475-e840-4031-9c72-7b32c63c3721,7.38
178,Linas Kleiza,SF,TOR,39,26.5,0.16,-0.43,-0.27,2.01,6699858e-1320-49fa-896c-8f35a7459242,5.949999999999999
179,Jamal Crawford,G,ATL,76,30.2,1.92,-2.19,-0.27,4.29,70633ba1-a422-425a-9f14-b65fc0aea757,8.23
180,Michael Beasley,F,MIN,73,32.3,1.17,-1.44,-0.27,4.70,1fce88ac-f9aa-49c1-ae37-08a14856dfa2,8.64
181,Anthony Morrow,SG,NJ,58,32.0,-0.72,0.43,-0.30,3.43,b3b740da-3e61-4ed2-b41d-5dcade3f2f26,7.37
182,Raymond Felton,G,NY/DEN,75,36.5,2.35,-2.65,-0.30,5.35,5b8b373b-0b23-48de-90d9-2d45dfc36349,9.29
183,Leon Powe,PF,CLE/MEM,30,10.9,-0.09,-0.24,-0.33,0.58,99b14c9b-af43-4d0c-a20a-68eff6669dd8,4.52
184,Luke Ridnour,PG,MIN,71,30.4,0.91,-1.26,-0.35,4.16,a5863df0-fc34-44d6-b6cc-29cafb446dd6,8.1
185,Josh McRoberts,PF,IND,72,22.2,0.19,-0.55,-0.36,3.04,54e40cf3-2cae-441e-8cbe-b605cb41e60c,6.98
186,Ben Uzoh,PG,NJ,42,10.4,-0.34,-0.05,-0.39,0.76,f4a652c4-7a74-4e94-ae23-991718362f75,4.7
187,Larry Owens,SF,SA/WSH,12,11.9,-1.84,1.44,-0.40,0.28,a283b3bf-a828-4643-a6d0-1324ed041898,4.22
188,Drew Gooden,PF,MIL,35,24.6,-0.94,0.52,-0.42,1.50,0e373447-7051-4b26-92a9-0689ff5f90e2,5.4399999999999995
189,Corey Brewer,F,MIN/DAL,69,21.9,-0.59,0.16,-0.43,2.87,100fd516-b358-4452-97ae-b8d77d2194f3,6.8100000000000005
190,Greg Monroe,C,DET,80,27.8,-0.92,0.47,-0.45,3.76,c1a1f20d-7d44-4925-9cf5-e5d8cc5c5d6f,7.699999999999999
191,Beno Udrih,PG,SAC,79,34.6,1.52,-2.00,-0.48,5.05,0ddf56dc-9907-47ff-ab13-22e7c0ae2332,8.99
192,Willie Warren,SG,LAC,19,7.1,-0.25,-0.24,-0.49,0.24,b28ddedf-f596-4733-b328-dc42d508ba25,4.18
193,Jeff Teague,PG,ATL,70,13.8,-0.38,-0.13,-0.51,1.65,0e88fd4c-4c79-49bd-b66a-32962978dc20,5.59
194,Carlos Delfino,SG,MIL,49,32.4,-0.91,0.40,-0.51,2.70,e055c055-2596-4d0c-91e5-6ed6d0feb9fa,6.640000000000001
195,Nick Young,G,WSH,64,31.8,1.02,-1.53,-0.52,3.65,67e5f905-ee48-474b-bc18-45f6bb8d7352,7.59
196,Trevor Booker,F,WSH,65,16.4,-0.83,0.31,-0.52,1.86,d5f09cea-07f6-40ba-975a-cfa51abe9243,5.8
197,Andray Blatche,C,WSH,64,33.9,-0.41,-0.12,-0.53,3.82,6bebc7ba-fabc-4333-8834-fb1ffb444650,7.76
198,Austin Daye,SF,DET,72,20.1,-0.96,0.40,-0.56,2.41,cc564120-76a1-4c4d-84de-9d9c36970b50,6.35
199,Yao Ming,C,HOU,5,18.2,-0.55,-0.02,-0.56,0.16,3c78ce92-1413-4da4-8dc9-24464fa4ad19,4.1
