,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
426,Solomon Jones,PF,ATL,35,4.1,-2.75,-1.48,-4.23,-0.16,a4244a5a-3c3a-4a29-9eea-3678598de82c,3.06
427,Billy Thomas,SG,NJ/CLE,11,3.8,-2.48,-1.86,-4.34,-0.04,2d8c523e-aa73-4b91-85c8-8a0d834c8ffc,3.18
428,Loren Woods,C,HOU,7,2.4,-3.66,-0.75,-4.41,-0.02,96852609-83c6-4ddc-b287-f1a042fa6eac,3.2
429,Francisco Elson,C,SA/SEA,63,12.9,-5.03,0.51,-4.52,-0.95,9a076bc2-3a18-47cd-b09f-bd82510744ac,2.2700000000000005
430,Alexander Johnson,SF,MIA,43,12.8,-3.16,-1.40,-4.56,-0.62,deeda522-837b-4e90-aff0-4809bf371a0e,2.6
431,Quinton Ross,SF,LAC,76,19.8,-4.68,0.12,-4.56,-1.84,547c6216-2676-4c38-912a-b017e337f8af,1.3800000000000001
432,Brian Scalabrine,PF,BOS,48,10.7,-4.34,-0.23,-4.57,-0.62,a7291594-bbd7-4160-a495-00a9079dbc6a,2.6
433,Corey Brewer,F,MIN,79,22.8,-3.46,-1.12,-4.58,-2.22,100fd516-b358-4452-97ae-b8d77d2194f3,1.0
434,Kaniel Dickens,SF,CLE,5,2.4,-3.83,-0.81,-4.64,-0.01,734a1034-9a09-45bf-a3aa-dde8b5fb782a,3.2100000000000004
435,Primoz Brezec,C,CHA/DET/TOR,50,9.5,-3.67,-0.97,-4.64,-0.59,7c0d01ec-0efd-4cd8-a808-53b1916cd387,2.6300000000000003
436,Jeremy Richardson,SG,ATL/MEM/SA,27,4.9,-2.94,-1.70,-4.64,-0.17,5f21fe39-b5aa-4797-94bc-81e7fa21ccfe,3.0500000000000003
437,Hilton Armstrong,PF,NO,65,11.3,-4.00,-0.70,-4.70,-0.91,7c1c4973-356c-4ce5-8562-72f6bf5cfcaa,2.31
438,Lorenzen Wright,PF,ATL/SAC,18,8.9,-6.46,1.57,-4.89,-0.22,bab51822-a357-43c7-956a-e988098dc9e7,3.0
439,Jeff McInnis,PG,CHA,54,26.1,-3.68,-1.30,-4.98,-2.07,20e44c3c-a22f-422b-aa57-de8082473da2,1.1500000000000004
440,Josh Powell,PF,LAC,64,19.2,-3.06,-1.95,-5.01,-1.82,3c5c3da9-08f4-4185-833d-50d1ccdeaac3,1.4000000000000001
441,Lance Allred,C,CLE,3,3.3,-3.91,-1.10,-5.01,-0.01,,3.2100000000000004
442,Mardy Collins,PG,NY,46,13.8,-3.71,-1.46,-5.17,-1.01,b18d4d00-a094-40e2-b6f5-696315283a91,2.21
443,Dominic McGuire,PF,WSH,70,9.9,-5.35,0.07,-5.28,-1.18,547dbb1b-f4f9-474b-978c-58b5ca1c2d1a,2.04
444,Cedric Simmons,SF,CLE/CHI,14,6.2,-5.26,-0.24,-5.50,-0.17,46d07f7e-b33c-4755-8ce4-c01be4089aa2,3.0500000000000003
445,Jamaal Magloire,C,NJ/DAL,31,9.2,-5.35,-0.28,-5.62,-0.56,b399d96d-37b3-41e5-a408-326680fb6743,2.66
446,Kenny Thomas,PF,SAC,23,12.2,-5.42,-0.42,-5.84,-0.60,c58728a2-449d-4f7c-9542-5ec4b207103d,2.62
447,Mark Madsen,PF,MIN,20,7.6,-6.71,0.71,-6.01,-0.32,3c721f62-928e-4aeb-bdce-83cb7e51d0ae,2.9000000000000004
448,Trenton Hassell,SF,DAL/NJ,63,12.3,-4.95,-1.21,-6.16,-1.73,c868c5e5-1bae-4048-acf6-f782b65a1d72,1.4900000000000002
449,Randolph Morris,C,NY,18,10.1,-3.42,-2.86,-6.28,-0.45,ca8b6baf-ec90-4185-b05f-df42dfbd7022,2.7700000000000005
451,Robert Swift,C,SEA,8,12.3,-5.24,-1.05,-6.29,-0.25,f0afc205-ffda-493e-887f-a7d2708c1023,2.97
452,Eric Snow,PG,CLE,22,13.9,-6.22,-0.23,-6.45,-0.77,6c7a3fbe-8815-48f4-9fd5-dd9a2f341775,2.45
453,Orien Greene,PG,SAC,7,8.7,-5.69,-0.93,-6.62,-0.15,82cf04c6-a687-4899-9350-4e629eedbe52,3.0700000000000003
454,Juwan Howard,PF,DAL,50,7.1,-5.03,-1.69,-6.72,-0.92,186702f1-7e05-403b-a0c6-86d9fd01ddbd,2.3000000000000003
