,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
25,Kevin Love,PF,CLE,75,33.8,1.65,1.40,3.04,9.74,2b2bcfdb-1fd0-4251-8a58-1c9bc6c4e887,14.879999999999999
26,Louis Williams,SG,TOR,80,25.2,3.43,-0.39,3.04,7.85,,12.989999999999998
27,Manu Ginobili,G,SA,70,22.7,2.72,0.29,3.02,6.33,d4a0b468-3ec5-4ecb-b94e-f1565f1af651,11.469999999999999
28,Derrick Favors,F,UTAH,74,30.8,0.27,2.66,2.93,8.53,6a608b39-e6dd-4cff-a502-09bc2acdbaa4,13.669999999999998
29,Isaiah Canaan,G,HOU/PHI,47,20.0,2.37,0.55,2.92,3.63,8f5ddb28-339d-466b-bd4b-80768ce38f60,8.77
30,Jason Terry,G,HOU,77,21.3,1.00,1.88,2.88,6.46,62b3e3ec-25cd-4ccb-a3fe-c6d448c8a7fb,11.6
31,Jrue Holiday,PG,NO,40,32.6,2.73,0.10,2.82,4.93,25889713-b28a-4be8-9660-3ac5ac97e716,10.07
32,Tiago Splitter,C,SA,52,19.8,0.39,2.36,2.74,3.77,70bf0040-c5fb-4c1b-80a1-af48c005abfb,8.91
33,Marcus Smart,PG,BOS,67,27.0,1.14,1.57,2.71,6.89,9abbdd9a-0a8f-4962-a28d-5eaebbfd0557,12.03
34,Robert Covington,PF,PHI,70,27.9,2.28,0.42,2.70,7.32,ae2da12d-91f2-4646-8606-6a5a720c31b2,12.46
35,LaMarcus Aldridge,C,POR,71,35.4,0.66,1.96,2.62,9.17,8e44a15c-b4d5-4dfe-bdf7-b86931475b32,14.309999999999999
36,Patrick Patterson,PF,TOR,81,26.6,2.27,0.34,2.62,7.76,363646a1-0fcc-44f4-90ef-82f85b8da460,12.899999999999999
37,Damian Lillard,PG,POR,82,35.7,3.31,-0.79,2.52,10.47,78f04da4-220a-4294-9fd6-b4243df8f5b7,15.61
38,Mike Dunleavy,SG,CHI,63,29.2,-0.12,2.60,2.48,6.34,2c3c09ad-57d2-48d7-8a00-f77e79ae5e61,11.48
39,Zaza Pachulia,C,MIL,73,23.7,0.31,2.16,2.47,6.14,d4f03cd5-02e2-42f2-8b5b-6ae39c49917e,11.28
41,Patrick Beverley,PG,HOU,56,30.8,0.41,2.02,2.43,6.14,8ac11084-3f75-4f6a-ab65-12b7bcc95cc6,11.28
42,Brandon Jennings,G,DET,41,28.6,3.24,-0.80,2.43,4.14,c8f72661-f57d-4985-bc87-3d2848a88d09,9.28
43,Kyrie Irving,PG,CLE,75,36.4,3.55,-1.24,2.31,9.29,6d2b90d8-a081-461e-bb70-05ec06577d87,14.43
44,Carmelo Anthony,PF,NY,40,35.7,2.36,-0.05,2.31,4.81,5aba723b-d598-4f57-ad9d-66759ddbc5bf,9.95
45,Jeff Teague,PG,ATL,73,30.5,2.57,-0.26,2.30,7.90,0e88fd4c-4c79-49bd-b66a-32962978dc20,13.04
46,Matt Barnes,SF,LAC,76,29.9,1.53,0.78,2.30,7.93,7a9a28d7-3b17-419a-89f7-bb1c605c0337,13.07
47,Paul Pierce,SF,WSH,73,26.2,1.25,1.05,2.29,6.59,ead63c29-2988-478d-b595-6060f10983e0,11.73
48,Shabazz Muhammad,F,MIN,38,22.8,2.94,-0.66,2.28,3.00,cf7338fe-a8d3-4fdd-910f-31ee9e196b6e,8.14
49,Jonas Jerebko,F,DET/BOS,75,16.4,-0.18,2.46,2.28,4.11,8f62e2e6-4b2e-4f4a-bf84-ffde3efa5e2f,9.25
50,Gordon Hayward,SF,UTAH,76,34.4,1.90,0.34,2.24,8.69,1fda1d08-adaa-424d-96df-373dfbef9128,13.829999999999998
51,Andre Drummond,C,DET,82,30.5,1.10,1.06,2.16,8.15,f1682f40-3b97-4898-ae82-f77ba1f84c06,13.29
52,DeMarcus Cousins,C,SAC,59,34.1,1.02,1.11,2.12,6.80,3ed22173-6b91-4189-a1df-56d82e1dd0f7,11.94
53,Gerald Green,G,PHX,74,19.5,3.57,-1.45,2.12,4.89,afe50d46-6b1e-46cb-8beb-f4032f52c25d,10.03
54,Nikola Mirotic,F,CHI,82,20.2,1.63,0.49,2.12,5.39,9e0fbf8b-aa37-4ee2-8b29-55b3db9c0228,10.53
55,Darren Collison,PG,SAC,45,34.8,1.88,0.23,2.11,5.31,49303ecb-8557-41e4-a43c-09b5d24edecd,10.45
56,Patrick Mills,PG,SA,51,15.7,1.19,0.91,2.10,2.69,,7.83
57,Marcus Thornton,SG,BOS/PHX,48,15.0,1.81,0.26,2.07,2.37,f5e41156-8252-4816-8404-cc71849f20c9,7.51
58,Tyson Chandler,C,DAL,75,30.5,0.43,1.63,2.06,7.65,0c588c9f-a494-458c-977d-9bb060491882,12.79
59,Serge Ibaka,F,OKC,64,33.1,-0.62,2.67,2.04,7.00,036d5db1-0417-434e-bf2e-082491506b0e,12.14
60,Tony Allen,SG,MEM,63,26.2,-1.11,3.10,1.99,5.18,917674b3-1b6e-48ed-8d3b-f9161c1ea734,10.32
61,Devin Harris,G,DAL,76,22.2,2.56,-0.64,1.92,5.43,6fd4c498-dfe8-4089-a51e-a251dd3c7a86,10.57
62,Darrell Arthur,F,DEN,58,17.0,-0.75,2.67,1.92,3.18,11e3631c-7366-45a9-802b-0d08cee203a5,8.32
63,Bradley Beal,SG,WSH,63,33.4,0.90,1.02,1.92,6.61,23b2b486-c651-404a-9eba-640ab1594a83,11.75
64,Marc Gasol,C,MEM,81,33.2,0.53,1.38,1.91,8.24,a6f2bdf8-dbe1-46e9-a94a-c2a2d7580b3b,13.379999999999999
65,Tim Duncan,C,SA,77,28.9,0.70,1.18,1.88,6.97,12b9fb27-2178-4f65-9099-9764b863e4df,12.11
66,Jared Sullinger,C,BOS,58,27.0,1.14,0.73,1.88,5.03,ad79cac6-2219-4513-8dd9-4f5e7f50b74f,10.17
67,Chandler Parsons,SF,DAL,66,33.1,2.64,-0.79,1.85,7.00,99be0ce5-25d7-4c30-b35d-481ab8dd9eb9,12.14
68,Will Barton,SF,POR/DEN,58,16.9,0.22,1.63,1.84,3.09,2af66bbc-7d26-499f-95c8-bd061b32597a,8.23
69,Alexey Shved,PG,PHI/HOU/NY,42,18.3,3.39,-1.73,1.66,2.30,7ae5f2e9-23d2-4c99-9242-598bc71cb54d,7.4399999999999995
70,Thabo Sefolosha,F,ATL,52,18.8,-1.29,2.94,1.65,2.89,5dfd6f07-1f5d-42c8-b39b-0a41aa7e8087,8.03
71,Nick Calathes,SG,MEM,58,14.4,-1.01,2.64,1.63,2.43,62860214-5e26-4f09-8f12-747c23819d91,7.57
72,Rudy Gobert,C,UTAH,82,26.3,-0.87,2.47,1.60,6.15,8acbad0f-aa60-41d7-bc2f-1e9e011d8993,11.29
73,Jose Juan Barea,G,DAL,77,17.7,1.22,0.34,1.57,3.96,,9.1
74,Iman Shumpert,G,NY/CLE,62,24.9,-0.69,2.24,1.55,4.35,2e7e290a-bac0-4f78-91b3-9080494fbb70,9.489999999999998
75,Jason Richardson,SG,PHI,19,21.9,1.22,0.31,1.53,1.20,2ae10e27-713f-4024-85f2-8250bda16e3c,6.34
76,Andrew Bogut,C,GS,67,23.6,-1.58,3.10,1.52,4.69,d96147fc-88ce-422f-b440-0fc011fac2d5,9.83
77,Dorell Wright,SF,POR,48,12.4,1.77,-0.30,1.47,1.70,8d19fa58-5d7c-49eb-9712-a43a2d02db6d,6.84
78,Goran Dragic,PG,PHX/MIA,78,33.8,2.75,-1.31,1.44,7.64,dc0edf7c-2ffc-499d-887c-f5177f69cad7,12.78
79,Ricky Rubio,PG,MIN,22,31.5,1.31,0.10,1.41,2.00,8c07ceb3-c755-4010-b0a5-165e214cd622,7.14
80,Markieff Morris,PF,PHX,82,31.5,-0.06,1.46,1.40,7.48,cf3cf341-3205-4138-9a29-a3c168e2d530,12.620000000000001
82,Ty Lawson,G,DEN,75,35.5,3.96,-2.57,1.39,7.67,edadd7b6-3363-471e-abe5-cde829856b76,12.809999999999999
83,Dirk Nowitzki,F,DAL,77,29.6,1.06,0.29,1.36,6.35,41454901-7576-4ff8-89a6-6763f727d2d8,11.489999999999998
84,Danilo Gallinari,PF,DEN,59,24.2,1.24,0.06,1.30,3.96,52ec22d7-31a7-468e-ab3e-c75564694586,9.1
85,Kentavious Caldwell-Pope,SG,DET,82,31.5,0.61,0.69,1.29,7.03,fbac7bb6-5bd6-4cf9-a808-429a65b45ccb,12.17
86,Reggie Jackson,PG,OKC/DET,77,29.5,1.84,-0.57,1.26,6.16,c5284b38-7b43-4425-9497-8c96dd2ffae7,11.3
87,Jimmy Butler,SF,CHI,65,38.7,1.12,0.13,1.24,6.74,5cbc01e2-a4cf-428d-9696-0be12d360f30,11.879999999999999
88,Andre Iguodala,F,GS,77,26.9,-0.07,1.30,1.23,5.78,bd56f727-1302-42ae-b243-bf6722378b35,10.92
89,Ersan Ilyasova,PF,MIL,58,22.7,1.86,-0.65,1.21,3.50,fdd6fb09-e624-4108-b0b1-640155f6ce7f,8.64
90,Dewayne Dedmon,C,ORL,59,14.3,-2.03,3.18,1.15,2.17,dc33c40b-5fdb-494c-9569-cf0f56fd3cb5,7.31
91,Blake Griffin,PF,LAC,67,35.2,2.43,-1.29,1.14,6.28,edd4e1e6-bc07-48a0-92f1-b2de2297789a,11.42
92,Cody Zeller,C,CHA,62,24.0,-0.87,1.92,1.05,3.76,593ab841-2293-44bd-aabe-fa8596fbfeb4,8.899999999999999
93,Marcin Gortat,C,WSH,82,29.9,0.23,0.79,1.03,6.24,df646812-7636-4693-991c-b54e7a13cf87,11.379999999999999
94,Michael Kidd-Gilchrist,F,CHA,55,28.9,-1.34,2.35,1.01,3.93,de670659-c583-4ae7-af14-bc7cdc84c696,9.07
95,DeMarre Carroll,F,ATL,70,31.3,1.03,-0.02,1.01,5.71,bd1ced90-d570-4d1e-98b6-3b1ddfba94fb,10.85
96,Derrick Rose,PG,CHI,51,30.0,2.25,-1.25,1.00,3.96,4838e8d6-bfe6-4461-9731-4a194563e628,9.1
97,CJ McCollum,SG,POR,62,15.7,-0.05,1.03,0.98,2.45,9e19f4e1-dc7d-4a21-9b38-b41455d64686,7.59
98,CJ Miles,G,IND,70,26.3,-0.30,1.27,0.97,4.70,142e13da-cb15-4178-8159-cf31e99e9694,9.84
99,Mirza Teletovic,PF,BKN,40,22.3,-0.88,1.82,0.93,2.20,9bbbeb68-3673-4c80-9051-0ed30a85583e,7.34
100,Dwight Howard,C,HOU,41,29.8,0.08,0.84,0.92,3.07,b89c8f21-0a6f-4c76-b5e8-b5775c73583b,8.209999999999999
101,Elijah Millsap,F,UTAH,47,19.7,-2.37,3.27,0.90,2.22,7d5a5122-730c-42e4-9594-3cc48102dd2c,7.359999999999999
102,Nick Young,G,LAL,42,23.8,0.32,0.56,0.88,2.47,67e5f905-ee48-474b-bc18-45f6bb8d7352,7.609999999999999
103,Wayne Ellington,SG,LAL,65,25.8,-0.28,1.16,0.88,4.08,6f7f81f9-6dea-4e90-a93d-f92089f0b816,9.219999999999999
104,Leandro Barbosa,G,GS,66,14.9,2.12,-1.26,0.87,2.45,d5e4a8c9-8695-429f-84c0-c83d674b4c39,7.59
105,Hassan Whiteside,C,MIA,48,23.8,0.90,-0.08,0.82,2.68,fecc4b80-2706-4c8f-864e-44b1d6a48aac,7.82
106,Mike Conley,PG,MEM,70,31.8,0.45,0.37,0.82,5.23,ebc02828-465d-4985-90df-4facae97337a,10.370000000000001
107,DeAndre Jordan,C,LAC,82,34.4,1.13,-0.32,0.81,6.85,da9bcc22-4307-42dc-8d51-12e8fba68c7a,11.989999999999998
108,Kosta Koufos,C,MEM,81,16.6,-3.00,3.79,0.79,3.08,f68c2044-92de-4871-8134-a7704dda3587,8.219999999999999
109,Thaddeus Young,PF,MIN/BKN,76,32.0,0.29,0.49,0.78,5.79,533ca18b-3cf2-4380-89bf-ea331753c585,10.93
110,Jannero Pargo,PG,CHA,9,8.1,1.50,-0.74,0.75,0.17,f8c6044c-b9ef-4228-8dd0-cf51fe581d3b,5.31
111,Trevor Booker,F,UTAH,79,19.8,-0.50,1.23,0.73,3.56,d5f09cea-07f6-40ba-975a-cfa51abe9243,8.7
112,Eric Gordon,SG,NO,61,33.1,0.68,0.04,0.72,4.61,fee0cbdd-724d-46c7-9f77-ba9c21057ad0,9.75
113,CJ Watson,PG,IND,57,24.9,0.72,0.00,0.72,3.37,,8.51
114,Charlie Villanueva,PF,DAL,64,10.6,3.23,-2.53,0.71,1.66,8e2a375f-b679-4adb-b559-9169ed23ded5,6.8
115,Andre Roberson,F,OKC,67,19.2,-1.98,2.68,0.70,3.13,b8443720-1a84-4640-865c-7730146df63d,8.27
116,Langston Galloway,SG,NY,45,32.4,-0.91,1.60,0.69,3.30,8bbcf6fb-4484-472f-b4f2-e2650c9b371d,8.44
117,Gerald Henderson,SG,CHA,80,28.9,-1.72,2.41,0.69,5.26,7540988a-e9b3-4b53-8e4f-82434a729b19,10.399999999999999
118,Pau Gasol,PF,CHI,78,34.4,-0.36,1.01,0.65,6.15,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1,11.29
119,Shelvin Mack,G,ATL,55,15.1,1.39,-0.76,0.64,1.85,8a2fcce1-db99-47f6-a0c7-f50de68f7854,6.99
120,JR Smith,G,NY/CLE,70,29.7,1.63,-1.00,0.63,4.76,8e853379-163d-463c-8827-d80647c8dd79,9.899999999999999
121,Chris Andersen,PF,MIA,60,18.9,-1.96,2.56,0.60,2.45,1c7a2c3b-e319-4c55-9294-2550d654cf28,7.59
123,Jusuf Nurkic,C,DEN,62,17.8,-1.14,1.72,0.58,2.51,00d3b572-be8e-49b0-975d-2926c9eba058,7.6499999999999995
124,Randy Foye,SG,DEN,50,21.7,1.45,-0.87,0.58,2.49,e8a88ef7-eb7f-427d-ac03-626213b3dac4,7.63
125,Luol Deng,F,MIA,72,33.6,0.56,0.01,0.56,5.25,8fc3eccc-a295-4ff3-84aa-59e2f2695930,10.39
126,James Johnson,PF,TOR,70,19.6,0.04,0.52,0.56,3.00,783c912e-0998-4d1f-9884-0c69ecd9cbdf,8.14
127,Jae Crowder,PF,DAL/BOS,82,20.1,1.44,-0.89,0.54,3.84,72819411-d2a6-4e6c-ac94-0d66fb8bede5,8.98
128,Damjan Rudez,SF,IND,68,15.4,-0.21,0.75,0.54,2.28,4f236558-9326-4f06-8519-2706cb040f31,7.42
129,Alan Anderson,SG,BKN,74,23.6,-1.28,1.81,0.53,3.83,1d9066a3-1c81-4ecf-9186-bccb97a0348e,8.969999999999999
130,Trevor Ariza,SF,HOU,82,35.7,0.09,0.44,0.53,6.58,b8f4ff28-eb77-4c7e-acda-23a2a01cdad8,11.719999999999999
131,Cory Joseph,PG,SA,79,18.3,-1.38,1.91,0.52,3.15,211054a5-5f23-40a0-bdc4-e5a1412327bf,8.29
132,Boris Diaw,C,SA,81,24.5,-0.06,0.57,0.51,4.36,09bab5e3-f790-4001-aa34-0e4eb79d2c47,9.5
133,Joakim Noah,C,CHI,67,30.6,-0.73,1.22,0.49,4.44,d9d1c3fd-e29a-4fe7-8d6a-528127908823,9.58
134,James Ennis,F,MIA,62,17.0,-1.66,2.15,0.49,2.20,,7.34
135,Cory Jefferson,F,BKN,50,10.6,-1.06,1.51,0.45,1.13,1e865b42-8aa5-4c79-b96d-5a8eb5fa835a,6.27
136,Mason Plumlee,C,BKN,82,21.3,0.52,-0.08,0.45,3.61,73bf0204-a356-4ebc-8b19-bd4986f1117c,8.75
137,Terrence Jones,PF,HOU,33,26.9,0.72,-0.28,0.44,1.95,84ce71f5-641d-4902-be34-5271902887ad,7.09
138,Anthony Tolliver,PF,PHX/DET,76,18.8,0.87,-0.43,0.43,3.05,1a637e77-beea-4cf9-bcbf-c3161317210f,8.19
139,Dwyane Wade,G,MIA,62,31.8,1.11,-0.68,0.43,4.13,911c5842-c4ce-4684-a479-31e7220e6277,9.27
140,Zoran Dragic,SG,PHX/MIA,16,4.7,1.80,-1.37,0.43,0.17,81cd602e-60e4-416a-a3a6-198f151174f3,5.31
141,Chris Bosh,PF,MIA,44,35.4,-0.62,1.05,0.43,3.20,ce7ae779-d64a-4736-86b2-4184fd5871fb,8.34
142,Mike Muscala,C,ATL,40,12.6,-0.17,0.60,0.42,1.05,8a9d1db3-41ee-46f3-bd79-b7c301c87241,6.1899999999999995
143,Amir Johnson,F,TOR,75,26.4,-0.36,0.78,0.42,4.15,49d36efa-34b1-4527-825b-0b8f65f20697,9.29
144,Ed Davis,C,LAL,79,23.3,0.26,0.15,0.41,3.84,bf153be4-58db-44ae-8c5f-8dab021119c7,8.98
145,Tyreke Evans,G,NO,79,34.1,1.51,-1.12,0.39,5.59,defd7777-7c04-4db1-a54b-f91dc61d1c6b,10.73
146,Phil Pressey,PG,BOS,50,12.0,-0.04,0.42,0.38,1.28,4d90c341-fbea-4c9a-a591-86be8d70e826,6.42
147,Monta Ellis,SG,DAL,80,33.7,1.19,-0.81,0.38,5.87,093a6167-7bc2-465f-9599-18e6cf580400,11.01
148,Justin Holiday,SF,GS,59,11.1,0.27,0.10,0.37,1.44,c3bf3295-2333-4778-afd8-94ad66620f81,6.58
149,Brandon Knight,PG,MIL/PHX,63,32.3,1.43,-1.07,0.37,4.37,1432ccfc-da69-4e42-b424-58ba13f05c1e,9.51
150,John Jenkins,G,ATL,24,12.4,0.98,-0.66,0.32,0.62,86995fd5-183b-4796-8ec0-dbf7d16a8a22,5.76
151,Tony Snell,SF,CHI,72,19.6,-1.03,1.33,0.30,2.85,0b5271a7-15a6-4212-91cb-24287903cf7e,7.99
152,Luis Scola,F,IND,81,20.5,0.09,0.20,0.29,3.40,561978b9-e527-4f7a-9595-58a48b69e5c7,8.54
153,Corey Brewer,F,MIN/HOU,80,26.1,2.34,-2.08,0.26,4.47,100fd516-b358-4452-97ae-b8d77d2194f3,9.61
154,Paul Millsap,PF,ATL,73,32.7,1.23,-0.98,0.25,4.98,16209d46-a478-4126-8230-fb91cea66f19,10.120000000000001
155,Nicolas Batum,PF,POR,71,33.5,0.89,-0.64,0.25,4.84,b81297e1-4063-4e09-aed3-98096249002b,9.98
156,Maurice Williams,PG,MIN/CHA,68,29.1,1.23,-1.00,0.23,3.96,,9.1
157,Brandan Wright,F,DAL/BOS/PHX,75,19.3,0.20,0.03,0.23,2.91,fd057fea-703e-4484-a0bd-fb59dc2e5647,8.05
158,Tim Frazier,PG,PHI/POR,11,21.7,0.77,-0.55,0.22,0.50,47b16de7-c4bd-44b9-9608-df5f57d4ad23,5.64
159,Kenneth Faried,F,DEN,75,27.8,0.97,-0.76,0.21,4.20,f301c110-164e-436c-94f2-83773619b32c,9.34
160,Amare Stoudemire,C,NY/DAL,59,21.1,-0.33,0.53,0.20,2.39,,7.529999999999999
161,Jodie Meeks,G,DET,60,24.4,0.34,-0.17,0.17,2.84,92738cfa-1233-437e-9024-9956e188a027,7.9799999999999995
162,Al-Farouq Aminu,SF,DAL,74,18.5,-0.23,0.35,0.12,2.70,19d25609-3918-439a-ad70-056b94fb1549,7.84
164,Sean Kilpatrick,G,MIN,4,18.0,1.13,-1.02,0.11,0.15,60a7d457-5fd4-416d-832b-b6f3fb234cbc,5.29
165,Avery Bradley,PG,BOS,77,31.5,0.70,-0.60,0.10,4.89,ee7f61e9-4194-4c16-a34c-c0b87063ebe2,10.03
166,Rodney Stuckey,PG,IND,71,26.4,-0.33,0.44,0.10,3.56,1091c607-4804-4e91-8c9a-c46b45971d40,8.7
167,Chris Johnson,SG,PHI/UTAH/MIL,29,18.1,0.21,-0.12,0.10,1.03,aa90d0f5-8912-4607-ac44-d54c33908951,6.17
168,Donatas Motiejunas,PF,HOU,71,28.7,-1.09,1.16,0.08,3.89,95c2321f-6969-4822-ac1e-39546c6f7475,9.03
169,Jeff Adrien,F,MIN,17,12.6,-0.58,0.66,0.07,0.41,85c658a1-dc55-4351-99b4-45d3f2dd5401,5.55
170,Harrison Barnes,SF,GS,82,28.3,-0.08,0.15,0.07,4.56,ac7828ed-2e4a-424c-915b-4cad3afa7aac,9.7
171,Aron Baynes,C,SA,70,16.0,-1.44,1.49,0.05,2.12,df83f242-4567-410e-a094-8a682b74ca67,7.26
172,Michael Carter-Williams,G,PHI/MIL,66,32.6,-2.03,2.06,0.03,4.11,9420ced9-6af0-46bc-9a94-5b8e8f28c1b7,9.25
173,James Young,G,BOS,31,10.7,0.52,-0.51,0.01,0.62,2ee39b8f-b9e1-4628-8944-a061a8f9fb6f,5.76
174,Jon Leuer,F,MEM,63,13.1,-0.80,0.80,-0.00,2.65,f61c37a1-467b-4455-a934-01264e695f8d,7.789999999999999
175,Alex Len,C,PHX,69,22.0,-1.40,1.38,-0.01,2.90,1ffa1ef0-90c1-43e5-a683-7ed1d9a87502,8.04
176,Evan Fournier,SG,ORL,58,28.6,0.56,-0.58,-0.02,3.04,bf58dd5d-8f02-417e-a98c-d953133f56e2,8.18
177,Lavoy Allen,F,IND,63,17.0,-0.94,0.92,-0.02,1.95,255d5c9d-b8a6-4464-8953-390ea122c4ad,7.09
178,Sergey Karasev,SG,BKN,33,16.8,-0.02,-0.04,-0.05,1.00,95284141-fac6-491b-9cb0-832cb05e2c0f,6.14
179,Omer Asik,C,NO,76,26.1,-2.45,2.39,-0.06,3.44,a0373df2-5408-42b7-b174-279f95fe56ae,8.58
180,Troy Daniels,G,HOU/MIN/CHA,47,8.4,0.61,-0.68,-0.07,0.71,095f9944-b1d6-4049-9392-76300069aa40,5.85
181,Deron Williams,PG,BKN,68,31.1,0.51,-0.61,-0.10,3.74,57b01acc-6f51-43b8-8059-7117e6d0066f,8.879999999999999
182,Kyle O'Quinn,C,ORL,51,16.2,-1.32,1.17,-0.15,1.39,91fd1934-cda4-4052-b930-55b3408bdda1,6.529999999999999
183,Timofey Mozgov,C,DEN/CLE,81,25.3,-0.16,-0.01,-0.17,3.50,47643592-1b0f-491d-a640-0b547f29f3c9,8.64
184,Nikola Pekovic,C,MIN,31,26.3,-1.85,1.67,-0.18,1.39,a5b1c63c-0a8f-4a14-8e98-bf5e54446e49,6.529999999999999
185,Arron Afflalo,G,DEN/POR,78,32.1,-0.73,0.53,-0.20,4.32,ec6bea36-d8d2-44de-a5ec-2744c582ed2a,9.46
186,Mike Scott,PF,ATL,68,16.5,0.17,-0.38,-0.21,1.88,90c4c70d-1df8-4314-82dc-8ba9bd647252,7.02
187,Jeremy Evans,F,UTAH,38,7.0,-1.20,0.97,-0.23,0.44,ac4d91e0-915c-424a-a129-4f281348dd50,5.58
188,Rajon Rondo,PG,BOS/DAL,68,29.7,0.93,-1.18,-0.25,3.54,00e6c4e1-3e3e-4f98-a6b3-ce587b855030,8.68
189,Wilson Chandler,F,DEN,78,31.7,0.21,-0.46,-0.25,4.20,9eea52e7-851e-4b26-87cb-f7e6ff9dd2fe,9.34
190,Quincy Pondexter,F,MEM/NO,75,23.9,-0.70,0.40,-0.31,2.85,18c4f578-0a0b-4fd3-9d9d-71faf694a40d,7.99
191,Greg Monroe,C,DET,69,31.0,-1.14,0.83,-0.31,3.43,c1a1f20d-7d44-4925-9cf5-e5d8cc5c5d6f,8.57
192,Ishmael Smith,PG,OKC/PHI,55,15.1,-0.16,-0.17,-0.33,1.39,,6.529999999999999
193,Steve Blake,PG,POR,81,18.9,-0.69,0.36,-0.33,2.48,1239a758-90d2-47e1-bc59-d2d3d856d761,7.619999999999999
194,Josh Smith,PF,DET/HOU,83,27.7,-0.12,-0.22,-0.33,3.83,fa1a28ac-dac6-40b8-a668-884aeaa2e85c,8.969999999999999
195,Tyler Zeller,C,BOS,82,21.1,0.25,-0.60,-0.35,2.83,dd9b1efa-b9e9-4564-bd7e-d8a2adc5d822,7.97
196,Brook Lopez,C,BKN,72,29.2,-0.16,-0.22,-0.38,3.29,98b82862-6adb-4446-8471-e75ce9bd3293,8.43
197,Nate Robinson,PG,DEN/LAC,42,14.1,0.35,-0.74,-0.39,0.92,ad748b99-6c60-4e38-b6f9-6d10f2684150,6.06
198,Nick Collison,F,OKC,66,16.7,-1.38,0.95,-0.43,1.74,20b890b1-5852-4e93-afd5-192bc63a17e0,6.88
