,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
125,Wayne Ellington,SG,27,LAL,65,36,1675,254,617,0.412,90,243,0.37,164,374,0.439,0.485,52,64,0.813,31,179,210,105,33,2,50,77,650,6f7f81f9-6dea-4e90-a93d-f92089f0b816,2014
126,Monta Ellis,SG,29,DAL,80,80,2699,602,1354,0.445,81,284,0.285,521,1070,0.487,0.475,228,303,0.752,34,156,190,329,148,25,198,197,1513,093a6167-7bc2-465f-9599-18e6cf580400,2014
127,Tyler Ennis,PG,20,TOT,33,1,411,52,144,0.361,12,43,0.279,40,101,0.396,0.403,5,7,0.714,7,28,35,73,18,5,42,36,121,c5e06732-879c-41c1-addb-04a79fa6830f,2014
128,Jeremy Evans,SF,27,UTA,38,0,266,32,58,0.552,2,5,0.4,30,53,0.566,0.569,24,29,0.828,26,45,71,13,11,12,5,29,90,ac4d91e0-915c-424a-a129-4f281348dd50,2014
129,Reggie Evans,PF,34,SAC,47,7,764,58,137,0.423,0,2,0.0,58,135,0.43,0.423,60,97,0.619,97,202,299,32,22,5,45,91,176,cda072e5-f641-455a-b94b-634016d003a6,2014
130,Tyreke Evans,SG,25,NOP,79,76,2690,521,1165,0.447,69,227,0.304,452,938,0.482,0.477,202,291,0.694,82,334,416,521,100,37,246,198,1313,defd7777-7c04-4db1-a54b-f91dc61d1c6b,2014
131,Dante Exum,PG,19,UTA,82,41,1817,145,416,0.349,83,264,0.314,62,152,0.408,0.448,20,32,0.625,27,104,131,198,41,14,118,147,393,ceae8c34-b5de-4435-9e44-78ca4c103ce3,2014
132,Festus Ezeli,C,25,GSW,46,7,504,76,139,0.547,0,0,0.0,76,139,0.547,0.547,49,78,0.628,60,95,155,9,7,42,32,77,201,c6d3f36e-2373-4b35-97f4-2106bdbdbd64,2014
133,Kenneth Faried,PF,25,DEN,75,71,2086,373,736,0.507,1,8,0.125,372,728,0.511,0.507,199,288,0.691,242,426,668,89,62,57,118,211,946,f301c110-164e-436c-94f2-83773619b32c,2014
134,Jordan Farmar,PG,28,LAC,36,0,529,61,158,0.386,35,97,0.361,26,61,0.426,0.497,10,11,0.909,8,34,42,67,20,5,32,52,167,a359f19d-03f0-4f57-bffb-b2953c63de15,2014
135,Derrick Favors,PF,23,UTA,74,74,2280,482,918,0.525,1,6,0.167,481,912,0.527,0.526,222,332,0.669,196,411,607,112,60,123,121,210,1187,6a608b39-e6dd-4cff-a502-09bc2acdbaa4,2014
136,Raymond Felton,PG,30,DAL,29,3,281,43,106,0.406,10,34,0.294,33,72,0.458,0.453,12,15,0.8,2,24,26,41,11,4,18,17,108,5b8b373b-0b23-48de-90d9-2d45dfc36349,2014
137,Landry Fields,SF,26,TOR,26,9,216,20,41,0.488,1,2,0.5,19,39,0.487,0.5,5,6,0.833,10,16,26,15,11,0,8,9,46,67764f7d-86d3-43f9-8cb5-17d097eb5a13,2014
138,Evan Fournier,SG,22,ORL,58,32,1661,253,575,0.44,85,225,0.378,168,350,0.48,0.514,107,147,0.728,28,125,153,120,40,2,82,116,698,bf58dd5d-8f02-417e-a98c-d953133f56e2,2014
139,Randy Foye,SG,31,DEN,50,21,1087,148,402,0.368,94,263,0.357,54,139,0.388,0.485,45,55,0.818,9,76,85,119,34,11,60,97,435,e8a88ef7-eb7f-427d-ac03-626213b3dac4,2014
140,Jamaal Franklin,SG,23,DEN,3,0,13,1,2,0.5,1,2,0.5,0,0,0.0,0.75,0,0,0.0,1,1,2,3,0,1,3,4,3,3f424d14-b361-4d3d-875c-7f58fb72cf0c,2014
141,Tim Frazier,PG,24,TOT,11,3,239,21,61,0.344,5,17,0.294,16,44,0.364,0.385,10,21,0.476,6,22,28,60,8,0,25,26,57,47b16de7-c4bd-44b9-9608-df5f57d4ad23,2014
142,Jimmer Fredette,PG,25,NOP,50,0,509,63,166,0.38,9,48,0.188,54,118,0.458,0.407,43,45,0.956,8,32,40,58,15,2,33,43,178,6dbe702f-13e6-484c-abdb-3aced74e92d3,2014
143,Joel Freeland,C,27,POR,48,8,617,74,151,0.49,0,0,0.0,74,151,0.49,0.49,21,25,0.84,62,129,191,16,9,23,23,93,169,91efca0e-10d9-4aba-8d1d-c907353c8bc5,2014
144,Channing Frye,PF,31,ORL,75,51,1870,191,487,0.392,136,346,0.393,55,141,0.39,0.532,31,35,0.886,27,266,293,94,47,39,78,191,549,f521a6f7-c63d-4537-8b28-1de83ebf2dbe,2014
145,Danilo Gallinari,SF,26,DEN,59,27,1426,228,568,0.401,107,301,0.355,121,267,0.453,0.496,171,191,0.895,31,187,218,83,47,20,57,94,734,52ec22d7-31a7-468e-ab3e-c75564694586,2014
146,Langston Galloway,PG,23,NYK,45,41,1457,204,511,0.399,62,176,0.352,142,335,0.424,0.46,63,78,0.808,37,153,190,150,52,12,61,129,533,8bbcf6fb-4484-472f-b4f2-e2650c9b371d,2014
147,Marc Gasol,C,30,MEM,81,81,2687,530,1072,0.494,3,17,0.176,527,1055,0.5,0.496,350,440,0.795,115,515,630,307,70,131,176,208,1413,a6f2bdf8-dbe1-46e9-a94a-c2a2d7580b3b,2014
148,Pau Gasol,PF,34,CHI,78,78,2681,570,1153,0.494,12,26,0.462,558,1127,0.495,0.5,294,366,0.803,220,699,919,210,25,147,158,147,1446,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1,2014
149,Rudy Gay,SF,28,SAC,68,67,2408,508,1116,0.455,79,220,0.359,429,896,0.479,0.491,337,393,0.858,98,301,399,250,71,41,183,157,1432,16f0c304-f1dd-4a63-8977-190fa223be8a,2014
150,Alonzo Gee,SF,27,TOT,54,2,662,87,186,0.468,13,35,0.371,74,151,0.49,0.503,54,77,0.701,37,57,94,25,35,7,33,58,241,b735bd3f-f997-4810-9c08-652a30ddb3b6,2014
151,Paul George,SF,24,IND,6,0,91,18,49,0.367,9,22,0.409,9,27,0.333,0.459,8,11,0.727,4,18,22,6,5,1,12,11,53,b39db48f-c114-4524-993d-2be28eda83a9,2014
152,Taj Gibson,PF,29,CHI,62,17,1692,254,506,0.502,0,0,0.0,254,506,0.502,0.502,132,184,0.717,162,234,396,71,36,75,77,162,640,1909dc5a-5696-44cc-a4c7-920b33739e98,2014
153,Rudy Gobert,C,22,UTA,82,37,2158,258,427,0.604,0,2,0.0,258,425,0.607,0.604,170,273,0.623,265,510,775,109,64,189,111,175,686,8acbad0f-aa60-41d7-bc2f-1e9e011d8993,2014
154,Drew Gooden,PF,33,WAS,51,7,864,110,276,0.399,23,59,0.39,87,217,0.401,0.44,34,44,0.773,72,151,223,49,21,9,28,91,277,0e373447-7051-4b26-92a9-0689ff5f90e2,2014
155,Archie Goodwin,SG,20,PHO,41,2,535,79,201,0.393,12,41,0.293,67,160,0.419,0.423,61,83,0.735,27,47,74,44,18,9,48,55,231,9c12a9e3-9785-4567-b766-d3aa1f8855c5,2014
156,Aaron Gordon,PF,19,ORL,47,8,797,93,208,0.447,13,48,0.271,80,160,0.5,0.478,44,61,0.721,46,123,169,33,21,22,38,83,243,2b6d6c01-a3c9-41a5-9a36-2a142667d980,2014
157,Ben Gordon,SG,31,ORL,56,0,790,129,295,0.437,35,97,0.361,94,198,0.475,0.497,56,67,0.836,6,57,63,50,14,1,55,60,349,5179f6f2-6905-433a-9623-ba855f91c1f4,2014
158,Drew Gordon,PF,24,PHI,9,0,71,8,19,0.421,0,3,0.0,8,16,0.5,0.421,1,2,0.5,7,11,18,2,1,0,8,7,17,8503deef-469b-44a3-a1a1-aab6f7b04cb5,2014
159,Eric Gordon,SG,26,NOP,61,60,2018,285,694,0.411,141,315,0.448,144,379,0.38,0.512,107,133,0.805,28,131,159,229,50,14,122,145,818,fee0cbdd-724d-46c7-9f77-ba9c21057ad0,2014
160,Marcin Gortat,C,30,WAS,82,82,2453,439,775,0.566,0,3,0.0,439,772,0.569,0.566,123,175,0.703,180,537,717,97,49,110,100,191,1001,df646812-7636-4693-991c-b54e7a13cf87,2014
161,Danny Granger,SF,31,MIA,30,6,613,65,162,0.401,30,84,0.357,35,78,0.449,0.494,28,37,0.757,20,60,80,17,13,6,24,67,188,436a835e-99b9-44d8-bd18-42a0f9802bb6,2014
162,Jerami Grant,SF,20,PHI,65,11,1377,124,352,0.352,49,156,0.314,75,196,0.383,0.422,114,193,0.591,49,149,198,79,40,68,85,144,411,82993cd3-e5eb-42d2-8775-82df0d110996,2014
163,Danny Green,SG,27,SAS,81,80,2312,322,738,0.436,191,457,0.418,131,281,0.466,0.566,111,127,0.874,54,289,343,158,101,87,93,163,946,bd88d7f7-4a74-408f-820c-ea299f764b71,2014
164,Draymond Green,PF,24,GSW,79,79,2490,339,765,0.443,111,329,0.337,228,436,0.523,0.516,132,200,0.66,114,533,647,291,123,99,133,253,921,c11cfa25-fa01-4b4b-8338-40cee9f624df,2014
165,Erick Green,PG,23,DEN,43,1,410,61,162,0.377,14,47,0.298,47,115,0.409,0.42,10,12,0.833,7,24,31,39,12,0,14,26,146,aff45bb2-27f6-475c-a303-69edc5ec3222,2014
166,Gerald Green,SG,29,PHO,74,4,1446,324,778,0.416,137,387,0.354,187,391,0.478,0.504,99,120,0.825,33,153,186,91,42,12,104,145,884,afe50d46-6b1e-46cb-8beb-f4032f52c25d,2014
167,JaMychal Green,PF,24,TOT,24,1,164,27,47,0.574,0,6,0.0,27,41,0.659,0.574,8,10,0.8,19,26,45,4,5,5,14,25,62,f75adf79-3342-4848-8d6f-dfb7bf8ffc29,2014
168,Jeff Green,SF,28,TOT,78,70,2454,416,967,0.43,97,292,0.332,319,675,0.473,0.48,239,287,0.833,64,264,328,134,53,34,108,147,1168,7b8c3764-3a93-4a68-8e2f-2c6da5cce083,2014
169,Willie Green,SG,33,ORL,52,2,951,118,306,0.386,42,121,0.347,76,185,0.411,0.454,28,34,0.824,14,65,79,68,26,5,48,81,306,07ded5a4-da02-4600-a528-c594060d323f,2014
170,Blake Griffin,PF,25,LAC,67,67,2356,574,1144,0.502,10,25,0.4,564,1119,0.504,0.506,311,427,0.728,126,382,508,354,63,35,152,196,1469,edd4e1e6-bc07-48a0-92f1-b2de2297789a,2014
171,Jordan Hamilton,SF,24,LAC,14,2,122,14,35,0.4,10,21,0.476,4,14,0.286,0.543,0,0,0.0,2,14,16,7,2,0,4,14,38,ef288df3-8a40-4c44-be1f-031d48422d73,2014
172,Justin Hamilton,C,24,TOT,41,14,712,85,178,0.478,10,31,0.323,75,147,0.51,0.506,39,47,0.83,57,77,134,36,27,30,26,70,219,07247c0c-97dd-4e2c-8eae-41d59bd3411a,2014
173,Tyler Hansbrough,PF,29,TOR,74,8,1058,86,165,0.521,1,7,0.143,85,158,0.538,0.524,97,139,0.698,106,159,265,21,30,15,20,141,270,09828354-2336-48b8-a632-8bf891483d75,2014
174,James Harden,SG,25,HOU,81,81,2981,647,1470,0.44,208,555,0.375,439,915,0.48,0.511,715,824,0.868,75,384,459,565,154,60,321,208,2217,5a4ef6ab-300d-469b-b1b5-a2aa94d3df73,2014
175,Devin Harris,PG,31,DAL,76,3,1685,219,524,0.418,95,266,0.357,124,258,0.481,0.509,132,162,0.815,13,122,135,237,78,14,85,147,665,6fd4c498-dfe8-4089-a51e-a251dd3c7a86,2014
176,Gary Harris,SG,20,DEN,55,6,719,66,217,0.304,21,103,0.204,45,114,0.395,0.353,35,47,0.745,21,43,64,29,39,7,38,71,188,d3c72bb8-edb5-4d16-85dc-3b507844f36b,2014
177,Joe Harris,SG,23,CLE,51,1,493,48,120,0.4,31,84,0.369,17,36,0.472,0.529,9,15,0.6,7,34,41,26,7,2,27,62,136,eff7cfb1-255d-4368-8448-774c8c8366a2,2014
178,Tobias Harris,SF,22,ORL,68,63,2369,442,949,0.466,87,239,0.364,355,710,0.5,0.512,193,245,0.788,73,357,430,124,69,36,115,134,1164,a06d7a3e-4ba3-4143-b379-1016a70135ca,2014
179,Udonis Haslem,PF,34,MIA,62,25,995,107,239,0.448,2,10,0.2,105,229,0.459,0.452,45,64,0.703,71,187,258,46,21,13,41,113,261,4dc4d675-85a3-4d26-b601-3a34e1f6eab7,2014
180,Spencer Hawes,PF,26,LAC,73,15,1274,163,415,0.393,55,176,0.313,108,239,0.452,0.459,44,68,0.647,30,228,258,88,24,53,61,173,425,27752ea6-4e09-4361-8222-06f0e0b44ca7,2014
181,Chuck Hayes,C,31,TOR,29,0,255,22,46,0.478,0,0,0.0,22,46,0.478,0.478,6,11,0.545,18,33,51,20,10,4,8,37,50,badd0170-6da9-40ab-b90d-30b8c1401f73,2014
182,Gordon Hayward,SF,24,UTA,76,76,2618,484,1087,0.445,120,330,0.364,364,757,0.481,0.5,375,462,0.812,54,319,373,313,108,30,206,131,1463,1fda1d08-adaa-424d-96df-373dfbef9128,2014
183,Brendan Haywood,C,35,CLE,22,1,119,14,30,0.467,0,0,0.0,14,30,0.467,0.467,7,13,0.538,6,23,29,2,2,10,10,17,35,f07acb84-9579-4176-ad13-c9e9c8dd8490,2014
184,Gerald Henderson,SG,27,CHO,80,72,2315,370,847,0.437,45,136,0.331,325,711,0.457,0.463,184,217,0.848,36,237,273,206,51,22,110,135,969,7540988a-e9b3-4b53-8e4f-82434a729b19,2014
185,Xavier Henry,SF,23,LAL,9,0,86,3,13,0.231,0,0,0.0,3,13,0.231,0.231,14,24,0.583,2,2,4,3,3,0,3,6,20,ecd023fd-be01-42d0-9d28-4094de39a86f,2014
186,John Henson,C,24,MIL,67,11,1228,196,346,0.566,0,0,0.0,196,346,0.566,0.566,78,137,0.569,124,188,312,59,28,135,87,152,470,a5991bb6-bb12-427a-ad4a-945687a69cad,2014
187,Roy Hibbert,C,28,IND,76,76,1926,317,710,0.446,0,2,0.0,317,708,0.448,0.446,168,204,0.824,156,384,540,84,18,125,107,216,802,9b8fc7fc-b2da-4fae-b6a6-8939fc478a0a,2014
188,Nenê,PF,32,WAS,67,58,1693,307,601,0.511,1,5,0.2,306,596,0.513,0.512,122,202,0.604,84,261,345,123,66,22,124,180,737,26f1a74d-80a0-429c-bd75-4f1943f01109,2014
189,George Hill,PG,28,IND,43,36,1267,255,535,0.477,69,193,0.358,186,342,0.544,0.541,113,143,0.79,25,154,179,220,44,14,69,111,692,c5b9f92b-8034-4815-ae8f-041729580eed,2014
190,Jordan Hill,C,27,LAL,70,57,1874,357,777,0.459,3,11,0.273,354,766,0.462,0.461,124,168,0.738,174,382,556,103,34,52,106,164,841,69a2bc54-953c-431f-a34e-23b084bf57b4,2014
191,Solomon Hill,SF,23,IND,82,78,2381,251,634,0.396,68,208,0.327,183,426,0.43,0.45,159,193,0.824,70,244,314,184,66,18,115,177,729,b0f089c4-3a81-42d9-825e-9321c80e8268,2014
192,Kirk Hinrich,SG,34,CHI,66,22,1610,142,381,0.373,58,168,0.345,84,213,0.394,0.449,35,50,0.7,20,101,121,148,46,14,73,144,377,33d38c3e-61a9-4e6a-b57c-cf6ef04f09e4,2014
193,Jrue Holiday,PG,24,NOP,40,37,1303,238,534,0.446,51,135,0.378,187,399,0.469,0.493,65,76,0.855,32,103,135,274,63,23,91,110,592,25889713-b28a-4be8-9660-3ac5ac97e716,2014
194,Justin Holiday,SG,25,GSW,59,4,657,91,235,0.387,35,109,0.321,56,126,0.444,0.462,37,45,0.822,12,61,73,48,40,12,29,54,254,c3bf3295-2333-4778-afd8-94ad66620f81,2014
195,Ryan Hollins,C,30,SAC,46,9,441,53,82,0.646,0,0,0.0,53,82,0.646,0.646,31,54,0.574,36,67,103,14,6,19,25,65,137,f562cac9-ba1b-40eb-adb3-42463117dfac,2014
196,Rodney Hood,SG,22,UTA,50,21,1064,155,374,0.414,62,170,0.365,93,204,0.456,0.497,61,80,0.763,9,108,117,83,30,12,45,119,433,2feffd33-e5e2-4834-8077-6e5de80fbac3,2014
197,Al Horford,C,28,ATL,76,76,2318,519,965,0.538,11,36,0.306,508,929,0.547,0.544,107,141,0.759,131,413,544,244,68,98,100,121,1156,b21d8144-e255-442a-8c3f-2737727f9f38,2014
198,Dwight Howard,C,29,HOU,41,41,1223,251,423,0.593,1,2,0.5,250,421,0.594,0.595,143,271,0.528,110,321,431,50,28,53,115,137,646,b89c8f21-0a6f-4c76-b5e8-b5775c73583b,2014
199,Lester Hudson,SG,30,LAC,5,0,56,6,14,0.429,3,6,0.5,3,8,0.375,0.536,3,4,0.75,1,7,8,5,6,1,3,4,18,ee511689-4845-4c44-a707-4335fb4e212f,2014
200,Robbie Hummel,SF,25,MIN,45,4,742,79,172,0.459,16,51,0.314,63,121,0.521,0.506,24,29,0.828,31,103,134,27,16,9,18,86,198,6f43deb7-1c74-4f7d-bae7-5bd63468f004,2014
201,Kris Humphries,PF,29,WAS,64,17,1345,211,446,0.473,0,7,0.0,211,439,0.481,0.473,87,117,0.744,118,298,416,57,34,25,46,130,509,dbea34b4-07f7-40b0-85f6-c638a4f07df6,2014
202,Serge Ibaka,PF,25,OKC,64,64,2116,374,786,0.476,77,205,0.376,297,581,0.511,0.525,92,110,0.836,135,364,499,55,30,155,97,194,917,036d5db1-0417-434e-bf2e-082491506b0e,2014
203,Andre Iguodala,SF,31,GSW,77,0,2069,231,496,0.466,74,212,0.349,157,284,0.553,0.54,68,114,0.596,44,213,257,228,89,25,88,100,604,bd56f727-1302-42ae-b243-bf6722378b35,2014
204,Joe Ingles,SF,27,UTA,79,32,1673,147,354,0.415,72,202,0.356,75,152,0.493,0.517,30,40,0.75,22,153,175,182,72,10,98,124,396,f65797f8-e4fc-4ac3-af04-954accb5bbf8,2014
205,Kyrie Irving,PG,22,CLE,75,75,2730,578,1235,0.468,157,378,0.415,421,857,0.491,0.532,315,365,0.863,55,182,237,389,114,20,186,146,1628,6d2b90d8-a081-461e-bb70-05ec06577d87,2014
206,Jarrett Jack,PG,31,BRK,80,27,2241,359,817,0.439,39,146,0.267,320,671,0.477,0.463,200,227,0.881,19,226,245,373,75,13,191,143,957,39b03c06-4529-44dc-9e6f-4f23894ba9fe,2014
207,Reggie Jackson,PG,24,TOT,77,40,2268,432,996,0.434,72,241,0.299,360,755,0.477,0.47,181,218,0.83,56,271,327,462,62,9,186,167,1117,c5284b38-7b43-4425-9497-8c96dd2ffae7,2014
208,Bernard James,C,29,DAL,16,2,158,12,27,0.444,0,0,0.0,12,27,0.444,0.444,20,23,0.87,18,21,39,4,2,15,6,17,44,3d4a9842-7715-4e5d-b731-0e2aabc86c68,2014
209,LeBron James,SF,30,CLE,69,69,2493,624,1279,0.488,120,339,0.354,504,940,0.536,0.535,375,528,0.71,51,365,416,511,109,49,272,135,1743,bedcfe40-c385-484d-85bc-e13eb14254ca,2014
210,Al Jefferson,C,30,CHO,65,61,1992,486,1010,0.481,2,5,0.4,484,1005,0.482,0.482,108,165,0.655,99,449,548,113,47,84,68,139,1082,0efc7b08-70c4-4468-912a-6345b7971a14,2014
211,Cory Jefferson,PF,24,BRK,50,1,531,75,167,0.449,2,15,0.133,73,152,0.48,0.455,31,54,0.574,47,98,145,16,10,21,20,61,183,1e865b42-8aa5-4c79-b96d-5a8eb5fa835a,2014
212,Richard Jefferson,SF,34,DAL,74,18,1244,144,324,0.444,66,155,0.426,78,169,0.462,0.546,78,114,0.684,25,158,183,61,32,11,52,115,432,ae0878bd-1bac-4208-9e7f-77d7fd358a1f,2014
213,John Jenkins,SG,23,ATL,24,3,297,49,99,0.495,21,52,0.404,28,47,0.596,0.601,16,19,0.842,2,37,39,13,10,0,8,15,135,86995fd5-183b-4796-8ec0-dbf7d16a8a22,2014
214,Brandon Jennings,PG,25,DET,41,41,1173,218,543,0.401,76,211,0.36,142,332,0.428,0.471,120,143,0.839,21,83,104,272,44,4,90,64,632,c8f72661-f57d-4985-bc87-3d2848a88d09,2014
215,Jonas Jerebko,PF,27,TOT,75,0,1230,169,379,0.446,54,140,0.386,115,239,0.481,0.517,56,66,0.848,93,189,282,71,46,18,44,135,448,8f62e2e6-4b2e-4f4a-bf84-ffde3efa5e2f,2014
216,Grant Jerrett,PF,21,TOT,8,0,51,7,26,0.269,1,15,0.067,6,11,0.545,0.288,1,1,1.0,2,7,9,3,2,2,3,11,16,e9622474-210b-4ddb-91e7-778f95fdf8e3,2014
217,Amir Johnson,PF,27,TOR,75,72,1979,298,519,0.574,19,46,0.413,279,473,0.59,0.592,79,129,0.612,159,297,456,117,44,59,110,225,694,49d36efa-34b1-4527-825b-0b8f65f20697,2014
218,Chris Johnson,SF,24,TOT,29,2,526,62,154,0.403,28,95,0.295,34,59,0.576,0.494,14,16,0.875,8,47,55,15,26,7,15,44,166,aa90d0f5-8912-4607-ac44-d54c33908951,2014
219,James Johnson,PF,27,TOR,70,17,1370,238,404,0.589,11,51,0.216,227,353,0.643,0.603,67,102,0.657,61,196,257,95,54,70,79,155,554,783c912e-0998-4d1f-9884-0c69ecd9cbdf,2014
220,Joe Johnson,SG,33,BRK,80,80,2791,446,1025,0.435,121,337,0.359,325,688,0.472,0.494,141,176,0.801,53,331,384,292,59,14,137,120,1154,813f81d6-73a3-46c4-8365-6991d1dd5a84,2014
221,Nick Johnson,SG,22,HOU,28,0,262,26,75,0.347,5,21,0.238,21,54,0.389,0.38,17,25,0.68,13,26,39,11,7,3,19,34,74,b89376fe-3def-43c4-ab00-c9963adc635f,2014
222,Tyler Johnson,SG,22,MIA,32,2,603,70,167,0.419,18,48,0.375,52,119,0.437,0.473,32,47,0.681,14,67,81,42,33,9,30,42,190,0e8937a0-8727-40dd-bc87-5fd1a8c02fbe,2014
223,Wesley Johnson,SF,27,LAL,76,59,2245,286,691,0.414,91,259,0.351,195,432,0.451,0.48,90,112,0.804,67,252,319,124,59,45,87,162,753,ce2c985e-e039-4740-85bd-11325448b337,2014
224,Dahntay Jones,SF,34,LAC,33,0,123,6,21,0.286,0,4,0.0,6,17,0.353,0.286,9,11,0.818,1,10,11,2,3,0,1,23,21,7a09163e-be6d-48e1-9a2a-7f0e068a0a22,2014
225,James Jones,SF,34,CLE,57,2,669,74,201,0.368,63,175,0.36,11,26,0.423,0.525,39,46,0.848,9,53,62,24,13,8,13,67,250,73314c74-f00a-476f-aa94-e04bfc80d491,2014
226,Perry Jones,SF,23,OKC,43,13,631,73,184,0.397,14,60,0.233,59,124,0.476,0.435,24,37,0.649,6,70,76,18,17,8,24,50,184,a8fa2297-88c1-4201-a662-5a64a85af443,2014
227,Terrence Jones,PF,23,HOU,33,24,889,158,299,0.528,13,37,0.351,145,262,0.553,0.55,57,94,0.606,78,142,220,36,18,59,37,78,386,84ce71f5-641d-4902-be34-5271902887ad,2014
228,DeAndre Jordan,C,26,LAC,82,82,2820,379,534,0.71,1,4,0.25,378,530,0.713,0.711,187,471,0.397,397,829,1226,61,81,183,109,245,946,da9bcc22-4307-42dc-8d51-12e8fba68c7a,2014
229,Jerome Jordan,C,28,BRK,44,0,383,50,94,0.532,0,0,0.0,50,94,0.532,0.532,38,44,0.864,52,53,105,13,8,15,22,58,138,2a78bf83-ff09-4e6e-94e6-379b403d9901,2014
230,Cory Joseph,PG,23,SAS,79,14,1444,207,411,0.504,16,44,0.364,191,367,0.52,0.523,105,143,0.734,44,148,192,188,46,17,67,105,535,211054a5-5f23-40a0-bdc4-e5a1412327bf,2014
231,Chris Kaman,C,32,POR,74,13,1398,283,549,0.515,0,0,0.0,283,549,0.515,0.515,72,102,0.706,149,335,484,65,18,54,108,140,638,b4149a63-9b66-4b75-bbcf-054dd01284ca,2014
232,Sergey Karasev,SG,21,BRK,33,16,555,54,134,0.403,16,54,0.296,38,80,0.475,0.463,29,38,0.763,22,44,66,46,23,1,24,45,153,95284141-fac6-491b-9cb0-832cb05e2c0f,2014
233,Ryan Kelly,PF,23,LAL,52,34,1233,104,309,0.337,45,134,0.336,59,175,0.337,0.409,79,95,0.832,13,133,146,92,30,24,37,118,332,32eda53a-4ad3-4de7-b7d7-2ae80434157a,2014
234,Michael Kidd-Gilchrist,SF,21,CHO,55,52,1587,224,482,0.465,0,0,0.0,224,482,0.465,0.465,150,214,0.701,109,307,416,77,30,38,63,115,598,de670659-c583-4ae7-af14-bc7cdc84c696,2014
235,Sean Kilpatrick,SG,25,MIN,4,0,72,7,20,0.35,4,13,0.308,3,7,0.429,0.45,4,4,1.0,1,5,6,4,3,0,2,3,22,60a7d457-5fd4-416d-832b-b6f3fb234cbc,2014
236,Andrei Kirilenko,SF,33,BRK,7,0,36,0,5,0.0,0,0,0.0,0,5,0.0,0.0,3,4,0.75,2,6,8,1,1,0,1,1,3,a1f17fb0-a5bc-471c-a65a-1e2efae6a8a0,2014
237,Alex Kirk,C,23,CLE,5,0,14,1,4,0.25,0,0,0.0,1,4,0.25,0.25,2,2,1.0,1,0,1,1,0,0,0,1,4,26b9a72e-38b0-428d-bf86-d55f6510eebe,2014
238,Brandon Knight,PG-SG,23,TOT,63,61,2035,375,888,0.422,125,321,0.389,250,567,0.441,0.493,195,223,0.874,28,216,244,330,90,10,189,114,1070,1432ccfc-da69-4e42-b424-58ba13f05c1e,2014
239,Kyle Korver,SG,33,ATL,75,75,2418,292,600,0.487,221,449,0.492,71,151,0.47,0.671,106,118,0.898,15,289,304,196,52,42,107,140,911,8803f3ad-893e-4541-ba72-7be494dbf1c4,2014
240,Kosta Koufos,C,25,MEM,81,3,1348,182,358,0.508,0,0,0.0,182,358,0.508,0.508,55,85,0.647,121,305,426,37,29,63,69,148,419,f68c2044-92de-4871-8134-a7704dda3587,2014
241,Jeremy Lamb,SG,22,OKC,47,8,633,104,250,0.416,38,111,0.342,66,139,0.475,0.492,49,55,0.891,8,99,107,44,21,6,27,52,295,55f2c5d5-6dfc-4315-84f4-acbe282b7b86,2014
242,Carl Landry,PF,31,SAC,70,15,1192,190,369,0.515,0,0,0.0,190,369,0.515,0.515,123,150,0.82,99,169,268,26,15,17,54,132,503,a0775fb8-6ab9-492c-8641-6fac0dab6953,2014
243,Shane Larkin,PG,22,NYK,76,22,1865,187,432,0.433,35,116,0.302,152,316,0.481,0.473,61,78,0.782,29,147,176,226,93,9,83,150,470,f2096415-fc41-4f97-9c4d-3a4226927431,2014
244,Joffrey Lauvergne,C,23,DEN,24,1,268,36,89,0.404,3,16,0.188,33,73,0.452,0.421,18,28,0.643,27,50,77,13,8,10,22,43,93,07849cbc-8e5f-4e73-86b9-5ef74f6edada,2014
245,Zach LaVine,PG,19,MIN,77,40,1902,286,677,0.422,57,167,0.341,229,510,0.449,0.465,149,177,0.842,27,187,214,276,54,10,193,158,778,15dd9b5f-8ad2-42ab-8790-4f24c4a6d909,2014
246,Ty Lawson,PG,27,DEN,75,75,2665,404,926,0.436,70,205,0.341,334,721,0.463,0.474,265,363,0.73,42,192,234,720,92,9,185,128,1143,edadd7b6-3363-471e-abe5-cde829856b76,2014
247,Ricky Ledo,SG,22,TOT,17,0,244,32,96,0.333,10,27,0.37,22,69,0.319,0.385,16,22,0.727,16,20,36,19,6,1,26,21,90,c6a0c5a6-3f1d-46e4-b2f9-6957d1e45efb,2014
248,Courtney Lee,SG,29,MEM,77,74,2354,288,643,0.448,90,224,0.402,198,419,0.473,0.518,111,129,0.86,21,157,178,151,75,12,78,129,777,5367bfee-18ae-450b-944d-bc1d565d3f2d,2014
249,David Lee,PF,31,GSW,49,4,904,160,313,0.511,0,2,0.0,160,311,0.514,0.511,68,104,0.654,81,176,257,85,31,26,49,83,388,9a0b78fa-a6ca-4efb-adf6-722750145382,2014
250,Malcolm Lee,SG,24,PHI,1,0,2,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4f5000a3-94c5-48be-bd49-8d5f4b07ebf1,2014
