,Player,Salary,Year,UUID_x,UUID_y
301,Danny Ferry,1200000.0,2000,d22fda4d-ca3d-4d0f-98e1-c96da58c4f4a,d22fda4d-ca3d-4d0f-98e1-c96da58c4f4a
302,Dennis Scott,1200000.0,2000,f2435869-7c6b-4db3-9b12-25f4528efcbe,f2435869-7c6b-4db3-9b12-25f4528efcbe
303,Jason Collier,1190760.0,2000,a5f4ac19-2224-49bb-b898-fb313c83b13a,a5f4ac19-2224-49bb-b898-fb313c83b13a
304,Bryce Drew,1182600.0,2000,8af918ad-e43e-4b14-82c9-e76c21717824,8af918ad-e43e-4b14-82c9-e76c21717824
305,Metta World Peace,1160760.0,2000,88b078bf-1d67-482b-a5bf-eb75f0ddc98e,88b078bf-1d67-482b-a5bf-eb75f0ddc98e
306,Elliot Perry,1144000.0,2000,e6d48fef-04f8-40c8-97ea-78ba01e950f7,e6d48fef-04f8-40c8-97ea-78ba01e950f7
307,Hidayet Turkoglu,1131240.0,2000,d36498f1-ea8d-4c76-bb86-1c44de75943f,d36498f1-ea8d-4c76-bb86-1c44de75943f
308,Tom Hammonds,1130000.0,2000,68c91c77-6125-41d1-9bec-68b113aa3073,68c91c77-6125-41d1-9bec-68b113aa3073
309,Radoslav Nesterovic,1123560.0,2000,2265f3c7-925b-43d3-b406-d3e4e83adbd4,2265f3c7-925b-43d3-b406-d3e4e83adbd4
310,Jelani McCoy,1110000.0,2000,a1a55df2-347b-4fc5-a2e9-d29c0153ef8d,a1a55df2-347b-4fc5-a2e9-d29c0153ef8d
311,Cal Bowdler,1102800.0,2000,84c37467-6f10-4090-b347-248932460ee2,84c37467-6f10-4090-b347-248932460ee2
312,Sherman Douglas,1100000.0,2000,e847e845-4c13-4eb7-9f11-8918a69e5773,e847e845-4c13-4eb7-9f11-8918a69e5773
313,Greg Buckner,1100000.0,2000,412fbfc9-40db-4e51-8cfc-e9676513c69d,412fbfc9-40db-4e51-8cfc-e9676513c69d
314,Desmond Mason,1074720.0,2000,49f9cef7-5606-49cb-9fc5-4b2a34bd876d,49f9cef7-5606-49cb-9fc5-4b2a34bd876d
315,Mirsad Turkcan,1069400.0,2000,a6d39488-ffe9-4ba7-aa2d-1813067bb478,a6d39488-ffe9-4ba7-aa2d-1813067bb478
316,James Posey,1047600.0,2000,0fbaa786-833c-46f5-b7e3-d6bfc59634db,0fbaa786-833c-46f5-b7e3-d6bfc59634db
317,Bill Curley,1034500.0,2000,f42b2282-619f-40f7-92ce-7cd8e6d203cb,f42b2282-619f-40f7-92ce-7cd8e6d203cb
318,Quentin Richardson,1020960.0,2000,3e5603ef-d876-4c4a-972c-091bbcffa9a7,3e5603ef-d876-4c4a-972c-091bbcffa9a7
319,Pat Garrity,1019280.0,2000,f2b41c70-6b7b-47d1-a004-294448ca4d5a,f2b41c70-6b7b-47d1-a004-294448ca4d5a
320,Quincy Lewis,1000440.0,2000,4a5f700c-018f-436c-9c58-8e90d856eb90,4a5f700c-018f-436c-9c58-8e90d856eb90
321,Kevin Edwards,1000000.0,2000,c38a157f-0ec5-48dc-a1bc-c2f40c6c6346,c38a157f-0ec5-48dc-a1bc-c2f40c6c6346
322,Jerome Kersey,1000000.0,2000,0e660a90-e184-4ee9-b474-123292135f89,0e660a90-e184-4ee9-b474-123292135f89
323,Felton Spencer,1000000.0,2000,1df499ed-7072-4f60-8c45-ae4e2a95d8ea,1df499ed-7072-4f60-8c45-ae4e2a95d8ea
324,David Wingate,1000000.0,2000,650a9ccc-7ebe-4e48-993a-0e164085b9f2,650a9ccc-7ebe-4e48-993a-0e164085b9f2
325,Pervis Ellison,1000000.0,2000,55b9245d-16ed-43c6-842b-60c375072244,55b9245d-16ed-43c6-842b-60c375072244
326,Dee Brown,1000000.0,2000,efabc59b-4cda-49a0-85cd-33d85ba96f27,efabc59b-4cda-49a0-85cd-33d85ba96f27
327,Monty Williams,1000000.0,2000,7b31d462-1282-4515-a89a-b2685710b50f,7b31d462-1282-4515-a89a-b2685710b50f
328,Mario Elie,1000000.0,2000,79768f84-d593-41ac-bf2c-693855c589a6,79768f84-d593-41ac-bf2c-693855c589a6
329,Tyrone Corbin,1000000.0,2000,2e058b60-2373-482a-b89d-35b4575fec27,2e058b60-2373-482a-b89d-35b4575fec27
330,Bruno Sundov,997000.0,2000,16b1af4c-01a4-4809-a743-6c3380350b4a,16b1af4c-01a4-4809-a743-6c3380350b4a
331,Ruben Patterson,990000.0,2000,eef61fc8-582f-4d7a-b06f-a138db25b245,eef61fc8-582f-4d7a-b06f-a138db25b245
332,Roshown McLeod,978600.0,2000,2649cb1e-04c3-4aa4-b503-d53c925c936b,2649cb1e-04c3-4aa4-b503-d53c925c936b
333,Jamaal Magloire,975000.0,2000,ec55874d-c84c-40b5-8a83-4ef583718503,ec55874d-c84c-40b5-8a83-4ef583718503
334,Dion Glover,960480.0,2000,ff7d8eeb-e8f7-4d3e-b1d2-712395ee32c4,ff7d8eeb-e8f7-4d3e-b1d2-712395ee32c4
335,Ricky Davis,939360.0,2000,ba3c6a23-37be-4b82-af9a-f72ca89fe67f,ba3c6a23-37be-4b82-af9a-f72ca89fe67f
336,Speedy Claxton,936000.0,2000,09a74b77-5372-4931-bbfa-62c979ac698f,09a74b77-5372-4931-bbfa-62c979ac698f
337,Terry Davis,923500.0,2000,31567d22-e444-4338-91f6-5e13cd6ae5aa,31567d22-e444-4338-91f6-5e13cd6ae5aa
338,Stacey Augmon,923500.0,2000,6e585f67-238e-415b-b3d8-410fa73671e0,6e585f67-238e-415b-b3d8-410fa73671e0
339,Jeff Foster,922080.0,2000,d98ccb67-75f0-4e15-977f-3509edee7916,d98ccb67-75f0-4e15-977f-3509edee7916
340,Brian Skinner,901800.0,2000,f47aaa97-62f9-4b5a-ab90-145b4de1ae12,f47aaa97-62f9-4b5a-ab90-145b4de1ae12
341,Morris Peterson,898560.0,2000,3df19544-5c3c-44f7-a624-fe8de13871b9,3df19544-5c3c-44f7-a624-fe8de13871b9
342,Kenny Thomas,885120.0,2000,f54109b9-2ac0-4135-a2c1-c2ac6d1ebec5,f54109b9-2ac0-4135-a2c1-c2ac6d1ebec5
343,Fred Hoiberg,880000.0,2000,f9b6774c-b20a-4e02-af38-76470fc5d179,f9b6774c-b20a-4e02-af38-76470fc5d179
344,Tyronn Lue,865800.0,2000,6fca409d-9d1b-42ed-aefe-aa85b85d29b4,6fca409d-9d1b-42ed-aefe-aa85b85d29b4
345,Donnell Harvey,862560.0,2000,5810add2-db95-4b4e-a395-45d320a04b10,5810add2-db95-4b4e-a395-45d320a04b10
346,Devean George,849720.0,2000,46198cd6-a2d4-4f27-a529-e20e987dea21,46198cd6-a2d4-4f27-a529-e20e987dea21
347,Felipe Lopez,831120.0,2000,0110692d-24c2-417d-a5a0-9ab1cf096a14,0110692d-24c2-417d-a5a0-9ab1cf096a14
348,DeShawn Stevenson,828120.0,2000,75597c71-ba69-4c27-a5aa-ebc762f31294,75597c71-ba69-4c27-a5aa-ebc762f31294
349,John Crotty,800000.0,2000,2e064c6d-c97f-497f-9560-4843abc7809b,2e064c6d-c97f-497f-9560-4843abc7809b
350,Mahmoud Abdul-Rauf,798500.0,2000,b5d49608-fe81-4dad-a54f-cfc73f5e2085,b5d49608-fe81-4dad-a54f-cfc73f5e2085
351,Al Harrington,797880.0,2000,0dac968d-691c-4591-8673-2497c28ef230,0dac968d-691c-4591-8673-2497c28ef230
352,Dalibor Bagaric,795000.0,2000,2944bb04-4d3b-44c5-812d-feab180252e5,2944bb04-4d3b-44c5-812d-feab180252e5
353,Tim James,783120.0,2000,66c15366-8bae-48f2-89fb-2c41213aedde,66c15366-8bae-48f2-89fb-2c41213aedde
354,Sam Jacobson,768500.0,2000,bcac260c-0ac1-41ac-b796-1189912809a9,bcac260c-0ac1-41ac-b796-1189912809a9
355,Iakovos Tsakalidis,763200.0,2000,49e28785-6af4-4e22-9b29-dda022788966,49e28785-6af4-4e22-9b29-dda022788966
356,Vonteego Cummings,757200.0,2000,9638ef89-85e9-4581-a9bd-d720bbe1657d,9638ef89-85e9-4581-a9bd-d720bbe1657d
357,Corey Benjamin,749160.0,2000,dc75aeeb-d0ef-465c-99e3-258ed2e2bc5c,dc75aeeb-d0ef-465c-99e3-258ed2e2bc5c
358,Vladimir Stepania,749160.0,2000,f9647c2b-5d69-4ce6-833a-a8e6d8a19fcc,f9647c2b-5d69-4ce6-833a-a8e6d8a19fcc
359,Nazr Mohammed,739080.0,2000,d93e53f0-a4e6-44d9-9781-6fd31bb896df,d93e53f0-a4e6-44d9-9781-6fd31bb896df
360,Mamadou N'diaye,737880.0,2000,797cbb46-fd2e-4fa6-98f4-5665e4b1561c,797cbb46-fd2e-4fa6-98f4-5665e4b1561c
361,Isaiah Rider,736000.0,2000,a1bf81df-3634-406b-a6f4-7cb945248ebb,a1bf81df-3634-406b-a6f4-7cb945248ebb
362,Todd Day,736000.0,2000,c0031e31-f2ff-4368-9158-c4eb742f5ad0,c0031e31-f2ff-4368-9158-c4eb742f5ad0
363,David Benoit,736000.0,2000,3b92607f-8b89-4687-9ef5-99a8b62b6156,3b92607f-8b89-4687-9ef5-99a8b62b6156
364,Jumaine Jones,735600.0,2000,5fdd51e1-435a-4ad7-972a-6048d3634de5,5fdd51e1-435a-4ad7-972a-6048d3634de5
365,Bruce Bowen,733000.0,2000,83468171-999b-4b28-a29e-925435ff5c2b,83468171-999b-4b28-a29e-925435ff5c2b
366,Scott Padgett,730800.0,2000,228732ab-fc02-43e7-963a-c46a009d8e81,228732ab-fc02-43e7-963a-c46a009d8e81
367,Erick Barkley,712200.0,2000,cfedb906-8aa6-4a49-9f8e-1f3f82d76da1,cfedb906-8aa6-4a49-9f8e-1f3f82d76da1
368,Damon Jones,710000.0,2000,c8c1ca8d-de4d-4d86-99f1-d4716f09eaf4,c8c1ca8d-de4d-4d86-99f1-d4716f09eaf4
369,Mark Madsen,707040.0,2000,43b4e1c0-b8df-40f9-a61d-2e42939ccf99,43b4e1c0-b8df-40f9-a61d-2e42939ccf99
370,Reggie Slater,673500.0,2000,311dd19b-6f7a-4b2b-a0db-95f4dd7ce307,311dd19b-6f7a-4b2b-a0db-95f4dd7ce307
371,Darrick Martin,673500.0,2000,504fd841-c391-47ec-8d47-1591b7f85642,504fd841-c391-47ec-8d47-1591b7f85642
372,Larry Robinson,611000.0,2000,947992c4-4919-4df0-b1d5-da696388424f,947992c4-4919-4df0-b1d5-da696388424f
373,Todd Fuller,611000.0,2000,43bfdbda-7636-446d-bfb0-a04daa3b7f63,43bfdbda-7636-446d-bfb0-a04daa3b7f63
374,Don Reid,611000.0,2000,3ac31631-a63f-4e2b-8a8e-8d39336e9782,3ac31631-a63f-4e2b-8a8e-8d39336e9782
375,Antonio Harvey,611000.0,2000,aff8a94b-7fb3-4128-a587-007b14814c53,aff8a94b-7fb3-4128-a587-007b14814c53
376,Emanual Davis,610000.0,2000,e23c92c9-073a-4dd7-bd22-a10610db5d31,e23c92c9-073a-4dd7-bd22-a10610db5d31
377,Eddie Robinson,600000.0,2000,1fdb5cfd-6291-4546-ba3a-6954fa7101d0,1fdb5cfd-6291-4546-ba3a-6954fa7101d0
378,John Amaechi,600000.0,2000,1814bb88-c6aa-42d7-8a53-dfcc53398db5,1814bb88-c6aa-42d7-8a53-dfcc53398db5
379,Shammond Williams,550000.0,2000,9aabc0bb-0cac-4d16-af0e-71368561e1db,9aabc0bb-0cac-4d16-af0e-71368561e1db
380,Doug Overton,548500.0,2000,feff7359-4f19-4b23-a08a-f538ef1f5034,feff7359-4f19-4b23-a08a-f538ef1f5034
